Text,Label
Because some women are stupid,Cyberbullying
@user BITCH TEXT ME,Cyberbullying
"because they had a cross on !! The lovely NHS  cannot get 100 Indian Doctors over from India because of Immigration rules ,good  do we want to hire from a land of Rapists and ignorant beliefs sadly we cannot get enough training places here, why dont we use nurse Practitioners#",Cyberbullying
"@user RT @user Don't betray Your #Voters on #Immigration. #Americans, #WeThePeople, & the #USA reject #DACA, #Amnesty, the #DreamAct, & all #illegal immigration. Do Not Break Our Constitutional Laws. Deport all illegals & #DACA immigr",Cyberbullying
@user Elizabeth Warren's radical agenda to abolish ICE and create open borders must be stopped. Geoff Diehl is the only candidate with a proven record of fighting illegal immigration. VOTE FOR @user FOR SENATE in MA,Cyberbullying
What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel.,Cyberbullying
No matter what color a girl is she still a ho 😂😂,Cyberbullying
"@user Dan, WAY too tough to choose between all the lying, deceitful corrupt losers representing Dems (& some GOP). The list is long & disgusting. Embarrassing that we pay these lying losers large salaries to corrupt our democracy.#MAGA #KAG #POTUS #Tr",Cyberbullying
"@user @user No.....really? A refugee? They are here to enrich our cultures, right? I bet ya he's older than 17 too....#sendthemback it's not late to save Europe",Cyberbullying
And now another flood of immigrants coming our way.#BuildThatWall,Cyberbullying
Nothing irks me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore,Cyberbullying
"@user @user It should foment anger. Only idiots open their borders to people who will NEVER assimilate. Majority of Black Africans coming into Europe are NOT refugees and had the money to pay for trip over, which is expensive.",Cyberbullying
MegynKelly is skank. Whore paid $$ for what? Only thing left to watch on .@nbc anymore is SNL. More truth to them t…,Cyberbullying
you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹,Cyberbullying
Don't you hate how girls just Whore around because they never got daddy's attention ?? And so they have to interfere in relationships.. hoe,Cyberbullying
@user Wow!! Never seen a woman juggle a big cock like that,Cyberbullying
"Fuck you, you hoe I don’t want you back",Cyberbullying
@user Screw her and her beliefs!! Send them packing!! This is a Christian nation with Christian laws. #BuildThatWall #kag,Cyberbullying
@user You are the sloppy queen of sucking cock,Cyberbullying
"@user Africa for Africans, Asia for Asians, White countries for everyone IS White Genocide.Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!",Cyberbullying
@user you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest…,Cyberbullying
"@user @user @user @user Earth to Andrew, come in Andrew:   its about immigration.Denying Canadians their right to survive and defend their racial interests IS 'racial hatred'.  IN fact its White Genocide. Its a crime: Access to White peopl",Cyberbullying
"Absolutely perfect keep the whole lot of Illegal Aliens out, now maybe libtarded snowflakes will be happy they are not being split up? #maga #kag #nodaca #noamnesty #BuildThatWall #BuildTheWallNow #BuildTheDamnWall #BuildTheWall",Cyberbullying
Turkish government must immediately take precautions to protect it's borders and find solution for the trouble in Syria or else Turkey will be a refugee storage in the near future and this is a big threat for our survival #nomorerefugees,Cyberbullying
"//'We will send back the illegal immigrants to Bangladesh. Tough days are ahead, we will not tolerate any illegal immigrants in Bengal.'With these statements, West Bengal...",Cyberbullying
HOLLERINGGGGGGG. stupid baby bitch.,Cyberbullying
a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit ..,Cyberbullying
How much is John McCains funeral costing tax payers? Not including his no vote to scrap Obamacare. Next time use our hard earned money for something useful like building the wall!!#BuildThatWall#McCainFuneral #Baloney,Cyberbullying
I've never in my LIFE met a woman who was smarter then ME. Maybe that has to do with their small retard brains? #womenaredumb..,Cyberbullying
"@user I bit my toungue when l heard Syrian refugees complain about Rothsey then again , maybe someone can swop them with a high rise",Cyberbullying
"Was a legal Resident until she was Convicted of Shoplifting Deported then Came Back Illegally  Now She wants U,S Taxpayers to pay her Medical Bills  #SendHerBack let her family go with her !  #Immigration",Cyberbullying
"Italy and France try to patch up migrant row, draw papal rebuke    Send them to the Vatican...",Cyberbullying
"@user @user in an interview with @user Trump doesn't need Congress to Build The Wall.We are being invaded by a foreign country; defending our Borders is the # 1 job of the Commander-In-Chief, use DOD funds.""PLEASE @user",Cyberbullying
"@user Then don't be a whore and open your legs for everyone, and not fuck everyone you want, and magically, you'll prevent getting an STD.",Cyberbullying
@ THE BROKE BITCHES WHO ARE PARTYING IN MY OVARIES. I HOPE YOU FUCKING DIE AND ROT IN HELL YOU STUPID UGLY ASS BITCH,Cyberbullying
@user @user We need to keep saying it until its built! #BuildThatWall,Cyberbullying
ICE: 124 illegal immigrants released from jail later charged in 138 murder cases #BuildTheWall #EnforceUSLaws#KeepAmericansSafeThis is all the Congress should be comtemplating!#BanSanctuaryCities #NoAmnesty #NoDACADeal #EndChainMigration #Deport,Cyberbullying
"@user Facts! like bitch stfu & sit in the corner hoe. Catch a fit in the corner, facing the wall",Cyberbullying
Here comes the results of socialism. To all Liberals who want communism; here comes your new roomies. #BuildThatWall,Cyberbullying
"@user Families should not bring their kids into a country illegally, would you?  We can’t afford them #sendthemhome",Cyberbullying
"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch'",Cyberbullying
"Hmm... Someone named ""Garcia"" wants to eliminate the US/Mexico border. Imagine my surprise.What's it called when a foreign agent enters your country &amp; sabotages your #BorderSecurity for the benefit of their own country?#StopTheInvasion #SecureTheBorder #BuildTheWall #NoIllegals",Cyberbullying
American #FamiliesBelongTogether but the #Democrat Socialist Party Keeps allowing Illegals to Kill them  #FamiliesBelongTogetherMarch  #AmericansFirst Not Illegals Breaking #Inmigration laws,Cyberbullying
@user this your whore you going to marry and lie to me about will never marry women who show body to public,Cyberbullying
dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT,Cyberbullying
Fox News host: Lock Clinton up Get this CUNT Pirro off the air. She is a woman hating woman.,Cyberbullying
"@user sorry sweetie, but women are the causes of all problems",Cyberbullying
@user bitches love electric toothbrushes in their twats...,Cyberbullying
"Can you bitches stop pulling ya pants up above your belly button, you look like my fuckin grandfather",Cyberbullying
"* Croatia ðŸ‡­ðŸ‡·:  Last Wednesday, illegal migrants from Iran were detained in a neighborhood near ZapreÅ¡iÄ‡.  #v4 #visegrad",Cyberbullying
"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property.",Cyberbullying
"Alabama: Illegals Force 13-Year-Old Girl to Watch Murder of her Grandmother, Then Behead Girl#IllegalAliens #Alabama #Animals #KAG#RollTide #WalkAway #LockThemAllUp #SendThemBack #BuildTheWall #MAGA #Trump #Trump2020 #QResearch #PatriotsFight #RedPill",Cyberbullying
"Like if you didnt want to have a party, don't fucking broadcast it #ThatsTheShitIDontLike #WomenSuck",Cyberbullying
"@user I know you do, slut",Cyberbullying
"Illegal immigration drives up real estate prices, widens wealth-gaps, reduces high-tech investment, increases state and local tax burdens, hurts kids’ schools and college education, pushes Americans away from high-tech jobs",Cyberbullying
"@user Some women are aggressive, promiscuous whores, but all women must try harder not to make men feel uncomf…",Cyberbullying
"Totally out of control. These people @user @user @user @user need to be reigned in. Hotel rooms for opportunist migrants, millions being spent trying to stuff the genie back in the bottle, no end or strategy in sight.",Cyberbullying
@user Wake Up & Prepare to Stop the Evil Dead in it's Tracks! #SendThemBack #DeportTheUndesirables #KickOutTheLyers #SaveTheWorldUnderTheOneTrueGod,Cyberbullying
@user well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe,Cyberbullying
"500,000 angry Democrat women swarm Hollywood to protest rampant rape, misogyny and sexism Oh, wait............. Ne…",Cyberbullying
@user I get suspended at least every other day. But you still see that skank whore Chelsea Handler still tweeting away.,Cyberbullying
Imagine when all the EU migrants go home after #Brexit. No more baguettes or pizza. People in the UK will be reduced to just eating traditional UK foods. Like chicken Balti.,Cyberbullying
I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck,Cyberbullying
"THIS WOMEN CAN DO ONLY ONE THINK, BACK INTO HER RAT🐀 HOLE NEVER TO COME OUT AGAIN🐀IF SHE SHOW UP ON SURFACE AM CALL…",Cyberbullying
The Latest: Spanish PM lets migrant boat dock at Valencia    You idiots are killing Spain with islamists...,Cyberbullying
@user shut the fuck up hes not gonna dick you was gonna send u this dope steroline edit but u can go cry to olly,Cyberbullying
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died…",Cyberbullying
#FactCheck wow #FactsMatter #VoteDemsOut #RedWaveRising2018 #StopTheInvasion #BuildTheWall #DeportThemAll #EndSanctuaryCities #TakeAmericaBack #WalkAwayMovementGrowing #MAGA,Cyberbullying
@user @user @user THIS CANNOT BE ALLOWED TO HAPPEN----CHILD KIDNAPPER AND MOLESTER MILLER NEEDS TO BE GONE!,Cyberbullying
"@user Total lie. CONG is the main culprit for influx of illegal migrants both Bangladeshis&amp; Rhongyias. If they deported few, millions came during their tenures&amp; they encouraged Muslim illegal migrants&amp;shooed away Hindu migrants",Cyberbullying
Immigration Will Not Make America Great Again,Cyberbullying
"Obama, our SMALLEST president. Must take credit for all good; disavows all that was bad during his 8 year assault on our great country.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #NRA",Cyberbullying
@user This trashy whore gold digger at again trying be something that makes her think shes good ughhh not happening hoe bag pos,Cyberbullying
#TeenWolf #menstruafacts Question of the Day: When does a #feminist forget feminism? Answer: When the restaurant check hits the table.,Cyberbullying
"No your not! You are scroungers/soldiers coming to create a caliphate or create chaos. Go home, look after your girlfriends/wives/kids. All fighting age. The last thing you are, are refugees! Bugger off! Bye, bey, cheers....",Cyberbullying
"Make Canada like Hungary Again:Prime Minster Viktor OrbÃ¡n has vowed to not allow his CHRISTIAN country to be changed by incompatible Jihadi Invaders.   OrbÃ¡n, has warned: “Europe is under invasion, countries that don’t stop immigration will be lost”",Cyberbullying
"Africans having their say about Blacks in Europe, and Europeans in Africa, at the #LandExpropriationHearings, currently underway in #SouthAfrica.  #SendThemBack",Cyberbullying
Dems suggest Kavanaugh should NOT be considered for SCOTUS b/c #Trump is under investigation!NEVER MIND that said investigation is a TRUMPed-up phony witch-hunt begun by Dems in the 1st place#POTUS #MAGA #DrainTheSwamp #VoteRed #NEWS #NoDACA #KAG #GetOutTheVote #BuildTheWall,Cyberbullying
U dont so why tweet it 😂😂 the only bitch u talk to is HELLLO ME TF WHORE 🙄😂,Cyberbullying
Illegal immigrant who killed Kate Steinle likely will be sentenced to time served #PreventableDeath#BuildTheWall #StopTheInvasion #TherIsMoreOfThemOutThere,Cyberbullying
you stupid fucking whore mom,Cyberbullying
@user Fucking cunt bitch has learned nothing from the election,Cyberbullying
"Illegal Alien Awaiting Deportation For Child Rape, Now Caught Producing Child Porn",Cyberbullying
"@user o right settle down 75 m turks could invade Europe no more kebabs ,Cameron ur immigration policy as a nappy for constipated people",Cyberbullying
@user No bitch you a hoe,Cyberbullying
Women in their 30's on vacation will literally fuck anything,Cyberbullying
@user @user #AtlantaHitRockBottoms This FOOL is promoting lawlessness from illegals and wants to turn ATL into a 3rd world city like Chicago and LA. We are better than this brainless idiot! #ImpeachBottoms #BuildThatWall,Cyberbullying
"Watch: Merkel's Germany is starting to look like Syria - immigrants set cars on fire ""just for fun"" - Free Speech Time - @user",Cyberbullying
I'd say electrify the water but that would kill wildlife. #SendThemBack,Cyberbullying
"Disgusting , and bitch you are NO ROCK STAR !! YOU are a no class skank🤡😱🐍🙈🙉🙊👁",Cyberbullying
"@user #NoDACA #TuesdayThoughtsObama Used Dreamer Illegal AliensTo Defraud The American Dream#NoDACAdeal #AmericaFirst Clint Eastwood was mocked forhis 2012 RNC speech, yet the new#ObamaPainting confirms ObamaIS nothing but an empty chair.CLINT",Cyberbullying
@user Not all men youre right Doyoung wouldnt treat me like this !!!!,Cyberbullying
@user Hillary Clinton does give a shit about women that's why she lied again she is now keeping all the Harvey Weinstein money GREEDY BITCH,Cyberbullying
@user @user @user That’s RIGHT you The MAN #FavoritePresident #BuildTheWall #StopTheInvasion #AmericansFirst One Flag One Country ðŸ‡ºðŸ‡¸,Cyberbullying
@user #BuildThatWall end #chainmigration replace #ImmigrationLottery,Cyberbullying
PREYING ON WOMEN IS A BITCH TENDENCY ‼️🗣,Cyberbullying
"@user If immigration will not stopped in Europe, the refugees will destroy the welfare. This means streetfights and dead on European streets.",Cyberbullying
@user @user @user Your a bitch who needed to shut his hole,Cyberbullying
fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi,Cyberbullying
@user War torn? Most so called refugees come from safe countries! Moron!#fuckEU #leaveEU #sendthemback it's the only option to save Europe,Cyberbullying
"It appears the left is out of control in Germany as well, son murder and he is the bad guy, they are crazy for sure @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike enough already",Cyberbullying
Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy,Cyberbullying
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall",Cyberbullying
"@user @user Lower taxes, raise the TFSA, stop immigration, end White Genocide as government policySome basic truths:  Access to White people is not a human righthttps://t.co/DImPWggSVZ",Cyberbullying
@user  come on woman do your job right #WomenSuck,Cyberbullying
"He is the new enemy (H.Kickl, minister of interior) of the left comunistic-socialist-green groups which make business with refugees. He will do everything to bring refugees out of Austria, this disturb the business.",Cyberbullying
#immigrants #racist #Trump,Cyberbullying
@user Beware USA + Europe from illigal immigration !,Cyberbullying
Stop tweeting about your boyfriend. No one gives a shit. And you're gonna break up in a month anyway #WomenSuck,Cyberbullying
@user The real @user @user bho & holder also killed @user Officer Brian Terry with his #FastandFurious debacle. many others died because of your negligence??#buildthewall#DeportThemAll #NoDACA #NoAmnesty #noworkforEWI,Cyberbullying
You gotta throw glitter after that. Bitch pussy must be SERIOUS.,Cyberbullying
@user @user This old bitch needs to go out to pasture! Dig a hole too racist,Cyberbullying
@user 'Oh said a bitch who lost everything. You whore.',Cyberbullying
Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving…,Cyberbullying
my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,Cyberbullying
Angel Families Hold Rally to Combat Illegal Immigration. #DeportThemAll #NoAmnesty #NoDACA,Cyberbullying
Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?,Cyberbullying
Don't fucking toy with me #WomenSuck,Cyberbullying
Criminals NOT immigrants! Lets call them who they are if they DID NOT come in our AMERICA LEGALLY ! They get NO amnesty for breaking the AMERICAN LAW. @user @user @user @user @user @user @user @user @user,Cyberbullying
@user LMAOO you pussy. What those emojis mean?!,Cyberbullying
@user @user Agree with your idea to use the Army to build the wall! Do it! #BuildThatWall #BuildTheWall,Cyberbullying
Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA,Cyberbullying
@user WHAT some of these BITch Part starlets promote to young is worse than rape it is rape of young minds. What goes around comes around!,Cyberbullying
@user Biggest menace affecting growth of India is its population.Must take steps to curb population&amp;illegal immigrants,Cyberbullying
"At this time, w-organized crime/returning jihadists, it’s a matter of national security.  #Italy #Salvini must ignore international social engineers/cultural Marxists.#V4 Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it?",Cyberbullying
@user I am serious and sure that I want to put my penis in the hole of your ass,Cyberbullying
@user @user @user THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA M…,Cyberbullying
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT,Cyberbullying
@user @user @user @user @user @user You're not welcome Illegal immigrant. You belong to the low class monkeys who's only good at dying everyday and begging the world to help them. Such a poor godless nation. No wond,Cyberbullying
"@user Babe, I wanna thank you for having such insane anal scenes. Your scene from Slut Auditions #3 is my all-time fav !",Cyberbullying
"Sweden is almost like the perfect experiment on multiculturalism. Wanna let in massive amounts of people from Muslim majority and third world countries? Okay, get ready to become one yourself! P.S. We told yah so! #Immigration #sweden #stopimmigration",Cyberbullying
"@user Delhi have understood ur gameplan. U only focussing on ur Votebank. No action against encroachments,filth in over crowded Muslim areas. Lot of muslim migration to Delhi",Cyberbullying
There are good men out there women stop accepting ass holes that appear to be right.It is a excuse to turn lesbian cuz of a no good man.,Cyberbullying
@user Let's get #ProudDeplorable Trending Now!Please #RETWEET this #SundayMorning Visit to help #BuildThatWall,Cyberbullying
#BuildTheWallNow Before the Midterm elections @user @user @user @user #MAGA #MakeDCListen #NoAmnesty #NoDACAdeal #MandateEverify #EndChainMigration,Cyberbullying
Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,Cyberbullying
#MaleDominance let's get it trending!,Cyberbullying
@user @user You shut your whore mouth,Cyberbullying
"@user I would enjoy standing back to watch you suck cocks and swallow huge loads of cum, while you're helpless. As you suck each cock I'll finger your pussy until you cum, while you choke on cocks and cum! When I do take you home, you'll be exhauste",Cyberbullying
"@user Cameron have some back bone 75 million Turks waiting to come to Europe no thanks , l million migrants go awol we r scared r u",Cyberbullying
"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed",Cyberbullying
@user its Time to Enforce the Public Charge #Immigration laws!  U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising,Cyberbullying
Lots of Proud Veterans would lend a hand as well! #BuildThatWall,Cyberbullying
"Rep. agrees w-Sebastian Kurz regarding Turkey. Visa-free status or EU membership would be an absolute disaster.Erdogan a global tyrant who flooded Europe w-aggressive male migrants, helped destabilize Syria and supported Islamic extremists.#Visegrad",Cyberbullying
"tired of #dems trying to speak 4 all ppl of color. Im #hispanic and they dont speak 4 me. I support #trump and support deporting all #illegals. #buildthatwall. #immigration needs to be done legally, no excuses. also, abolish the #h1bvisa program. foreigns r taking #americans jobs",Cyberbullying
"@user @user America's public assistance, Medicare Medicaid, SS, et al are strained and Americans ""benefits"" are being cut not even able to maintain status quo. No immigrants should be granted entry that need assistance!#NODACA#NOREFUGE",Cyberbullying
"MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @user #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, always will.",Cyberbullying
@user I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂,Cyberbullying
Omg let's all get wet over every muscular Olympian! #WomenSuck,Cyberbullying
"#MS13 Gang Members, Criminals Embedding in Record Number of #IllegalAlien Family Units Pouring Over Rio Grande Valley #Border in Texas #MAGA #BuildTheWall #NoDACA #NoAmnesty #Election2018",Cyberbullying
"In Trump’s America, immigrants are modern-day ‘˜savage Indians’",Cyberbullying
@user They need to be deported shouldn't even go to court immigration should step in,Cyberbullying
It will be such a shame to see @user qualifying for any tournament (including WC) with the help of immigrants. I can't even imagine 11 Africans/Whites representing India and me cheering them on. Both @user brother plays for Guinea national team. Plain crazy!,Cyberbullying
Illegal Alien kills 2 Search Dogs during pursuit #BuildTheWall #EndSanctuaryCities #EndChainMigration #AmericansFirst @user @user @user @user,Cyberbullying
"@user @user Tom, I am not arguing w results, I am disgusted that America business men/women chose to hire illegals in the first place. I believe this all started w a broken seasonal immigrant hiring system, loss of prevailing wage ru",Cyberbullying
Black Bitch Gets Cock Shoved In Her Waiting Cunt,Cyberbullying
"Things we heard on primetime last night: “The growth rate of Muslims in Assam from 1971 to 1991 is 77 per cent, that is not an indigenous population. A large part of that 77 per cent are Bangladeshis….Bangladeshi go home."" #NRCAssam",Cyberbullying
Ewk man this bitch be with mad whores,Cyberbullying
Every time I hear a women slut-shame another women for what their wearing I can’t help but think “Bitch you wack as fuck.”,Cyberbullying
Anhyone else hate the way women smell? I think it's because they're BITCHES!!!!!! Fuck you bitch!!!?!,Cyberbullying
@user ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt,Cyberbullying
@user His mama is a whore! Smh the BLATANT DISRESPECT for women of color who hold political seats is appalling,Cyberbullying
"@user @user No compassion for Canadians though eh Justin?:Gang violence caused by non-White immigration, transit congestion caused by overpopulation and immigrant invasion. asylum seekers means Canadians lose their nation.It's time to let 'di",Cyberbullying
I woke up to the most hysterical message. “Wtf is @user in jail?” 😂😂😂 Nooo! You dumb bitch she’s in boot camp.,Cyberbullying
"Your nose ring looks like a fucking booger. It's not cute, it's trashy #WomenSuck",Cyberbullying
break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck,Cyberbullying
@user YOU FVCKING CUNT BITCH!!! APOLOGIZE! @user @user @user,Cyberbullying
Oh please stfu. No one cares Susan you told everyone Hillary was worse than trump you no longer get to tell us anything,Cyberbullying
rape is bad but alota hoes be lying bout that shit women are crazy dawg & will fuck ya life up be careful..,Cyberbullying
I'm an immigrant — and Trump is right on immigration. via @user #BuildTheWall #DeportIllegalAliens,Cyberbullying
@user WHITE CRACKER BITCH YOUR MOMS A SLUT BITCH,Cyberbullying
@user Please use the Armed Force's to build the wall sir!!!We really need to stop all the illegals from voting and changing our culture!!!#BuildThatWall,Cyberbullying
"Too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows",Cyberbullying
"RT @user ""You too skinny, imma hurt you"" Girl  if you don't shut the fuck up and ride this dick. Imma be aight. I got Obamacare.""",Cyberbullying
"The new hunter of the puppets of the EU establishment and the refugees (500.000 stay in Italia) is named SALVINI. Europe is running straight into the collaps, we will see. And only because Merkel likes to support 1,5 mio. refugees in Germany.",Cyberbullying
Naw depends if he rape fam that's a dub if its a random bitch he a whole dicchead but i stand by em right or wrong,Cyberbullying
@user In fact both Centre/States need to hound out all illegal immigrants &amp;deport them immediately to their Country.,Cyberbullying
@user A big fat zero #bookerfordogcatcher2020 #KeepAmericaGreat #Trump2020 #BuildThatWall,Cyberbullying
This needs to go viral! Please RT! #BuildThatWall,Cyberbullying
Stop allowing Illegals to Dump their kids at the border like Road Kill Make them take they kids with them and not burden U.S Taxpayers for Medicaid Education and Food Stamps which is what their kids get  Trump #MGA #RedNationRising @user  #Immigration,Cyberbullying
You mean before she sucked dick for fame?,Cyberbullying
The Home Office has put on hold plans to re patriate 240 Glasgow failed asylum seekers with a week to go its always bad news for Brits where migrants are concerned and a Pakistani Home Office Minister Sanjiv Javid it will never get better 😥,Cyberbullying
"Lazy Sunday in Denmark ...Police officers attacked by migrant family,including mom in a head-scarf.Person recording considers the situation very funny as he laughs at the end.A police officer in the hospital w/a head wound. #DiversityIsOurStrengthhttps://t.co/4w471UFY6F",Cyberbullying
"Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!",Cyberbullying
Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation immigrants simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0,Cyberbullying
And on and it goes. #BUILDTHATWALL,Cyberbullying
@user sup bitch yo be fuxking care ful i find out ur touching my man. ima find you. be scared whore be fuxking scared.,Cyberbullying
@user @user You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩,Cyberbullying
Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned.,Cyberbullying
followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,Cyberbullying
@user ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,Cyberbullying
LMFAO lil biddy whores prison rape bitch im whose bitch,Cyberbullying
Stop sayin you have resting bitch face... Bitch you just ugly AF,Cyberbullying
"@user @user @user @user @user @user @user @user @user @user Bc, if you care so much for these immigrants, you can take them to your state.",Cyberbullying
"@user @user Do it now, build the wall before any more innocent Americans are slaughtered! #BuildThatWall #BuildTheWall #BuildTheDamnWall",Cyberbullying
"How many thousands of taxpayer dollars did Rockelle Garza fleece to defend free abortions for illegal aliens? Oh the poor illegal alien might get spanked by her parents, gimmie a break. #BuildThatWall #FridayFeeIings",Cyberbullying
@user did you fight for women? Ever???? Did you fight against the AESO in our recession? Did you acknowledge sustainability in the context of our energy industry? Ever??? Shut your stupid fucking cunt mouth.,Cyberbullying
"Fellas, if you have a good girl in your life cherish her and love her, because most of these girls/women rather play the Hoe💯",Cyberbullying
