Text,Label
Nothing irks me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore,Hate Speech
"@user @user It should foment anger. Only idiots open their borders to people who will NEVER assimilate. Majority of Black Africans coming into Europe are NOT refugees and had the money to pay for trip over, which is expensive.",Hate Speech
MegynKelly is skank. Whore paid $$ for what? Only thing left to watch on .@nbc anymore is SNL. More truth to them t…,Hate Speech
you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹,Hate Speech
Don't you hate how girls just Whore around because they never got daddy's attention ?? And so they have to interfere in relationships.. hoe,Hate Speech
@user Wow!! Never seen a woman juggle a big cock like that,Hate Speech
"Fuck you, you hoe I don’t want you back",Hate Speech
@user Screw her and her beliefs!! Send them packing!! This is a Christian nation with Christian laws. #BuildThatWall #kag,Hate Speech
@user You are the sloppy queen of sucking cock,Hate Speech
"@user Africa for Africans, Asia for Asians, White countries for everyone IS White Genocide.Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!",Hate Speech
@user you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest…,Hate Speech
"@user @user @user @user Earth to Andrew, come in Andrew:   its about immigration.Denying Canadians their right to survive and defend their racial interests IS 'racial hatred'.  IN fact its White Genocide. Its a crime: Access to White peopl",Hate Speech
"Absolutely perfect keep the whole lot of Illegal Aliens out, now maybe libtarded snowflakes will be happy they are not being split up? #maga #kag #nodaca #noamnesty #BuildThatWall #BuildTheWallNow #BuildTheDamnWall #BuildTheWall",Hate Speech
Turkish government must immediately take precautions to protect it's borders and find solution for the trouble in Syria or else Turkey will be a refugee storage in the near future and this is a big threat for our survival #nomorerefugees,Hate Speech
"//'We will send back the illegal immigrants to Bangladesh. Tough days are ahead, we will not tolerate any illegal immigrants in Bengal.'With these statements, West Bengal...",Hate Speech
HOLLERINGGGGGGG. stupid baby bitch.,Hate Speech
a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit ..,Hate Speech
How much is John McCains funeral costing tax payers? Not including his no vote to scrap Obamacare. Next time use our hard earned money for something useful like building the wall!!#BuildThatWall#McCainFuneral #Baloney,Hate Speech
I've never in my LIFE met a woman who was smarter then ME. Maybe that has to do with their small retard brains? #womenaredumb..,Hate Speech
"@user I bit my toungue when l heard Syrian refugees complain about Rothsey then again , maybe someone can swop them with a high rise",Hate Speech
"Was a legal Resident until she was Convicted of Shoplifting Deported then Came Back Illegally  Now She wants U,S Taxpayers to pay her Medical Bills  #SendHerBack let her family go with her !  #Immigration",Hate Speech
"Italy and France try to patch up migrant row, draw papal rebuke    Send them to the Vatican...",Hate Speech
"@user @user in an interview with @user Trump doesn't need Congress to Build The Wall.We are being invaded by a foreign country; defending our Borders is the # 1 job of the Commander-In-Chief, use DOD funds.""PLEASE @user",Hate Speech
"@user Then don't be a whore and open your legs for everyone, and not fuck everyone you want, and magically, you'll prevent getting an STD.",Hate Speech
@ THE BROKE BITCHES WHO ARE PARTYING IN MY OVARIES. I HOPE YOU FUCKING DIE AND ROT IN HELL YOU STUPID UGLY ASS BITCH,Hate Speech
@user @user We need to keep saying it until its built! #BuildThatWall,Hate Speech
ICE: 124 illegal immigrants released from jail later charged in 138 murder cases #BuildTheWall #EnforceUSLaws#KeepAmericansSafeThis is all the Congress should be comtemplating!#BanSanctuaryCities #NoAmnesty #NoDACADeal #EndChainMigration #Deport,Hate Speech
"@user Facts! like bitch stfu & sit in the corner hoe. Catch a fit in the corner, facing the wall",Hate Speech
Here comes the results of socialism. To all Liberals who want communism; here comes your new roomies. #BuildThatWall,Hate Speech
"@user Families should not bring their kids into a country illegally, would you?  We can’t afford them #sendthemhome",Hate Speech
"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch'",Hate Speech
"Hmm... Someone named ""Garcia"" wants to eliminate the US/Mexico border. Imagine my surprise.What's it called when a foreign agent enters your country &amp; sabotages your #BorderSecurity for the benefit of their own country?#StopTheInvasion #SecureTheBorder #BuildTheWall #NoIllegals",Hate Speech
American #FamiliesBelongTogether but the #Democrat Socialist Party Keeps allowing Illegals to Kill them  #FamiliesBelongTogetherMarch  #AmericansFirst Not Illegals Breaking #Inmigration laws,Hate Speech
@user this your whore you going to marry and lie to me about will never marry women who show body to public,Hate Speech
dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT,Hate Speech
Fox News host: Lock Clinton up Get this CUNT Pirro off the air. She is a woman hating woman.,Hate Speech
"@user sorry sweetie, but women are the causes of all problems",Hate Speech
@user bitches love electric toothbrushes in their twats...,Hate Speech
"Can you bitches stop pulling ya pants up above your belly button, you look like my fuckin grandfather",Hate Speech
"* Croatia ðŸ‡­ðŸ‡·:  Last Wednesday, illegal migrants from Iran were detained in a neighborhood near ZapreÅ¡iÄ‡.  #v4 #visegrad",Hate Speech
"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property.",Hate Speech
"Alabama: Illegals Force 13-Year-Old Girl to Watch Murder of her Grandmother, Then Behead Girl#IllegalAliens #Alabama #Animals #KAG#RollTide #WalkAway #LockThemAllUp #SendThemBack #BuildTheWall #MAGA #Trump #Trump2020 #QResearch #PatriotsFight #RedPill",Hate Speech
"Like if you didnt want to have a party, don't fucking broadcast it #ThatsTheShitIDontLike #WomenSuck",Hate Speech
"@user I know you do, slut",Hate Speech
"Illegal immigration drives up real estate prices, widens wealth-gaps, reduces high-tech investment, increases state and local tax burdens, hurts kids’ schools and college education, pushes Americans away from high-tech jobs",Hate Speech
"@user Some women are aggressive, promiscuous whores, but all women must try harder not to make men feel uncomf…",Hate Speech
"Totally out of control. These people @user @user @user @user need to be reigned in. Hotel rooms for opportunist migrants, millions being spent trying to stuff the genie back in the bottle, no end or strategy in sight.",Hate Speech
@user Wake Up & Prepare to Stop the Evil Dead in it's Tracks! #SendThemBack #DeportTheUndesirables #KickOutTheLyers #SaveTheWorldUnderTheOneTrueGod,Hate Speech
@user well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe,Hate Speech
"500,000 angry Democrat women swarm Hollywood to protest rampant rape, misogyny and sexism Oh, wait............. Ne…",Hate Speech
@user I get suspended at least every other day. But you still see that skank whore Chelsea Handler still tweeting away.,Hate Speech
Imagine when all the EU migrants go home after #Brexit. No more baguettes or pizza. People in the UK will be reduced to just eating traditional UK foods. Like chicken Balti.,Hate Speech
I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck,Hate Speech
"THIS WOMEN CAN DO ONLY ONE THINK, BACK INTO HER RAT🐀 HOLE NEVER TO COME OUT AGAIN🐀IF SHE SHOW UP ON SURFACE AM CALL…",Hate Speech
The Latest: Spanish PM lets migrant boat dock at Valencia    You idiots are killing Spain with islamists...,Hate Speech
@user shut the fuck up hes not gonna dick you was gonna send u this dope steroline edit but u can go cry to olly,Hate Speech
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died…",Hate Speech
#FactCheck wow #FactsMatter #VoteDemsOut #RedWaveRising2018 #StopTheInvasion #BuildTheWall #DeportThemAll #EndSanctuaryCities #TakeAmericaBack #WalkAwayMovementGrowing #MAGA,Hate Speech
@user @user @user THIS CANNOT BE ALLOWED TO HAPPEN----CHILD KIDNAPPER AND MOLESTER MILLER NEEDS TO BE GONE!,Hate Speech
"@user Total lie. CONG is the main culprit for influx of illegal migrants both Bangladeshis&amp; Rhongyias. If they deported few, millions came during their tenures&amp; they encouraged Muslim illegal migrants&amp;shooed away Hindu migrants",Hate Speech
Immigration Will Not Make America Great Again,Hate Speech
"Obama, our SMALLEST president. Must take credit for all good; disavows all that was bad during his 8 year assault on our great country.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #NRA",Hate Speech
@user This trashy whore gold digger at again trying be something that makes her think shes good ughhh not happening hoe bag pos,Hate Speech
#TeenWolf #menstruafacts Question of the Day: When does a #feminist forget feminism? Answer: When the restaurant check hits the table.,Hate Speech
"No your not! You are scroungers/soldiers coming to create a caliphate or create chaos. Go home, look after your girlfriends/wives/kids. All fighting age. The last thing you are, are refugees! Bugger off! Bye, bey, cheers....",Hate Speech
"Make Canada like Hungary Again:Prime Minster Viktor OrbÃ¡n has vowed to not allow his CHRISTIAN country to be changed by incompatible Jihadi Invaders.   OrbÃ¡n, has warned: “Europe is under invasion, countries that don’t stop immigration will be lost”",Hate Speech
"Africans having their say about Blacks in Europe, and Europeans in Africa, at the #LandExpropriationHearings, currently underway in #SouthAfrica.  #SendThemBack",Hate Speech
Dems suggest Kavanaugh should NOT be considered for SCOTUS b/c #Trump is under investigation!NEVER MIND that said investigation is a TRUMPed-up phony witch-hunt begun by Dems in the 1st place#POTUS #MAGA #DrainTheSwamp #VoteRed #NEWS #NoDACA #KAG #GetOutTheVote #BuildTheWall,Hate Speech
U dont so why tweet it 😂😂 the only bitch u talk to is HELLLO ME TF WHORE 🙄😂,Hate Speech
Illegal immigrant who killed Kate Steinle likely will be sentenced to time served #PreventableDeath#BuildTheWall #StopTheInvasion #TherIsMoreOfThemOutThere,Hate Speech
you stupid fucking whore mom,Hate Speech
@user Fucking cunt bitch has learned nothing from the election,Hate Speech
"Illegal Alien Awaiting Deportation For Child Rape, Now Caught Producing Child Porn",Hate Speech
"@user o right settle down 75 m turks could invade Europe no more kebabs ,Cameron ur immigration policy as a nappy for constipated people",Hate Speech
@user No bitch you a hoe,Hate Speech
Women in their 30's on vacation will literally fuck anything,Hate Speech
@user @user #AtlantaHitRockBottoms This FOOL is promoting lawlessness from illegals and wants to turn ATL into a 3rd world city like Chicago and LA. We are better than this brainless idiot! #ImpeachBottoms #BuildThatWall,Hate Speech
"Watch: Merkel's Germany is starting to look like Syria - immigrants set cars on fire ""just for fun"" - Free Speech Time - @user",Hate Speech
I'd say electrify the water but that would kill wildlife. #SendThemBack,Hate Speech
"Disgusting , and bitch you are NO ROCK STAR !! YOU are a no class skank🤡😱🐍🙈🙉🙊👁",Hate Speech
"@user #NoDACA #TuesdayThoughtsObama Used Dreamer Illegal AliensTo Defraud The American Dream#NoDACAdeal #AmericaFirst Clint Eastwood was mocked forhis 2012 RNC speech, yet the new#ObamaPainting confirms ObamaIS nothing but an empty chair.CLINT",Hate Speech
@user Not all men youre right Doyoung wouldnt treat me like this !!!!,Hate Speech
@user Hillary Clinton does give a shit about women that's why she lied again she is now keeping all the Harvey Weinstein money GREEDY BITCH,Hate Speech
@user @user @user That’s RIGHT you The MAN #FavoritePresident #BuildTheWall #StopTheInvasion #AmericansFirst One Flag One Country ðŸ‡ºðŸ‡¸,Hate Speech
@user #BuildThatWall end #chainmigration replace #ImmigrationLottery,Hate Speech
PREYING ON WOMEN IS A BITCH TENDENCY ‼️🗣,Hate Speech
"@user If immigration will not stopped in Europe, the refugees will destroy the welfare. This means streetfights and dead on European streets.",Hate Speech
@user @user @user Your a bitch who needed to shut his hole,Hate Speech
fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi,Hate Speech
@user War torn? Most so called refugees come from safe countries! Moron!#fuckEU #leaveEU #sendthemback it's the only option to save Europe,Hate Speech
"It appears the left is out of control in Germany as well, son murder and he is the bad guy, they are crazy for sure @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike enough already",Hate Speech
Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy,Hate Speech
"How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall",Hate Speech
"@user @user Lower taxes, raise the TFSA, stop immigration, end White Genocide as government policySome basic truths:  Access to White people is not a human righthttps://t.co/DImPWggSVZ",Hate Speech
@user  come on woman do your job right #WomenSuck,Hate Speech
"He is the new enemy (H.Kickl, minister of interior) of the left comunistic-socialist-green groups which make business with refugees. He will do everything to bring refugees out of Austria, this disturb the business.",Hate Speech
#immigrants #racist #Trump,Hate Speech
@user Beware USA + Europe from illigal immigration !,Hate Speech
Stop tweeting about your boyfriend. No one gives a shit. And you're gonna break up in a month anyway #WomenSuck,Hate Speech
@user The real @user @user bho & holder also killed @user Officer Brian Terry with his #FastandFurious debacle. many others died because of your negligence??#buildthewall#DeportThemAll #NoDACA #NoAmnesty #noworkforEWI,Hate Speech
You gotta throw glitter after that. Bitch pussy must be SERIOUS.,Hate Speech
@user @user This old bitch needs to go out to pasture! Dig a hole too racist,Hate Speech
@user 'Oh said a bitch who lost everything. You whore.',Hate Speech
Was getting elbowed by a triple chinned cunt with nails like a woman ont train Let a smelly fart out before moving…,Hate Speech
my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,Hate Speech
Angel Families Hold Rally to Combat Illegal Immigration. #DeportThemAll #NoAmnesty #NoDACA,Hate Speech
Why do women use them being on their period as a excuse to be a cunt? You had it since you were 13 you can’t control yourself?,Hate Speech
Don't fucking toy with me #WomenSuck,Hate Speech
Criminals NOT immigrants! Lets call them who they are if they DID NOT come in our AMERICA LEGALLY ! They get NO amnesty for breaking the AMERICAN LAW. @user @user @user @user @user @user @user @user @user,Hate Speech
@user LMAOO you pussy. What those emojis mean?!,Hate Speech
@user @user Agree with your idea to use the Army to build the wall! Do it! #BuildThatWall #BuildTheWall,Hate Speech
Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA,Hate Speech
@user WHAT some of these BITch Part starlets promote to young is worse than rape it is rape of young minds. What goes around comes around!,Hate Speech
@user Biggest menace affecting growth of India is its population.Must take steps to curb population&amp;illegal immigrants,Hate Speech
"At this time, w-organized crime/returning jihadists, it’s a matter of national security.  #Italy #Salvini must ignore international social engineers/cultural Marxists.#V4 Italy Kurz others must challenge empty threats from UN-EU migration pimps. What can they really do about it?",Hate Speech
@user I am serious and sure that I want to put my penis in the hole of your ass,Hate Speech
@user @user @user THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA M…,Hate Speech
Oh btw just to offend the femalesss CUNT CUNT CUNT WHORE CUNT WHORE SLUT BITCHSLUT FEMINISTSHIT,Hate Speech
@user @user @user @user @user @user You're not welcome Illegal immigrant. You belong to the low class monkeys who's only good at dying everyday and begging the world to help them. Such a poor godless nation. No wond,Hate Speech
"@user Babe, I wanna thank you for having such insane anal scenes. Your scene from Slut Auditions #3 is my all-time fav !",Hate Speech
"Sweden is almost like the perfect experiment on multiculturalism. Wanna let in massive amounts of people from Muslim majority and third world countries? Okay, get ready to become one yourself! P.S. We told yah so! #Immigration #sweden #stopimmigration",Hate Speech
"@user Delhi have understood ur gameplan. U only focussing on ur Votebank. No action against encroachments,filth in over crowded Muslim areas. Lot of muslim migration to Delhi",Hate Speech
There are good men out there women stop accepting ass holes that appear to be right.It is a excuse to turn lesbian cuz of a no good man.,Hate Speech
@user Let's get #ProudDeplorable Trending Now!Please #RETWEET this #SundayMorning Visit to help #BuildThatWall,Hate Speech
#BuildTheWallNow Before the Midterm elections @user @user @user @user #MAGA #MakeDCListen #NoAmnesty #NoDACAdeal #MandateEverify #EndChainMigration,Hate Speech
Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,Hate Speech
#MaleDominance let's get it trending!,Hate Speech
@user @user You shut your whore mouth,Hate Speech
"@user I would enjoy standing back to watch you suck cocks and swallow huge loads of cum, while you're helpless. As you suck each cock I'll finger your pussy until you cum, while you choke on cocks and cum! When I do take you home, you'll be exhauste",Hate Speech
"@user Cameron have some back bone 75 million Turks waiting to come to Europe no thanks , l million migrants go awol we r scared r u",Hate Speech
"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed",Hate Speech
@user its Time to Enforce the Public Charge #Immigration laws!  U.S Taxpayers should not be forced to take care of #Immigrants and Refugees collecting Welfare while our #Veterans are Homeless #Trump #MAGA #SendThemBack #RedNationRising,Hate Speech
Lots of Proud Veterans would lend a hand as well! #BuildThatWall,Hate Speech
"Rep. agrees w-Sebastian Kurz regarding Turkey. Visa-free status or EU membership would be an absolute disaster.Erdogan a global tyrant who flooded Europe w-aggressive male migrants, helped destabilize Syria and supported Islamic extremists.#Visegrad",Hate Speech
"tired of #dems trying to speak 4 all ppl of color. Im #hispanic and they dont speak 4 me. I support #trump and support deporting all #illegals. #buildthatwall. #immigration needs to be done legally, no excuses. also, abolish the #h1bvisa program. foreigns r taking #americans jobs",Hate Speech
"@user @user America's public assistance, Medicare Medicaid, SS, et al are strained and Americans ""benefits"" are being cut not even able to maintain status quo. No immigrants should be granted entry that need assistance!#NODACA#NOREFUGE",Hate Speech
"MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @user #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, always will.",Hate Speech
@user I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂,Hate Speech
Omg let's all get wet over every muscular Olympian! #WomenSuck,Hate Speech
"#MS13 Gang Members, Criminals Embedding in Record Number of #IllegalAlien Family Units Pouring Over Rio Grande Valley #Border in Texas #MAGA #BuildTheWall #NoDACA #NoAmnesty #Election2018",Hate Speech
"In Trump’s America, immigrants are modern-day ‘˜savage Indians’",Hate Speech
@user They need to be deported shouldn't even go to court immigration should step in,Hate Speech
It will be such a shame to see @user qualifying for any tournament (including WC) with the help of immigrants. I can't even imagine 11 Africans/Whites representing India and me cheering them on. Both @user brother plays for Guinea national team. Plain crazy!,Hate Speech
Illegal Alien kills 2 Search Dogs during pursuit #BuildTheWall #EndSanctuaryCities #EndChainMigration #AmericansFirst @user @user @user @user,Hate Speech
"@user @user Tom, I am not arguing w results, I am disgusted that America business men/women chose to hire illegals in the first place. I believe this all started w a broken seasonal immigrant hiring system, loss of prevailing wage ru",Hate Speech
Black Bitch Gets Cock Shoved In Her Waiting Cunt,Hate Speech
"Things we heard on primetime last night: “The growth rate of Muslims in Assam from 1971 to 1991 is 77 per cent, that is not an indigenous population. A large part of that 77 per cent are Bangladeshis….Bangladeshi go home."" #NRCAssam",Hate Speech
Ewk man this bitch be with mad whores,Hate Speech
Every time I hear a women slut-shame another women for what their wearing I can’t help but think “Bitch you wack as fuck.”,Hate Speech
Anhyone else hate the way women smell? I think it's because they're BITCHES!!!!!! Fuck you bitch!!!?!,Hate Speech
@user ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt,Hate Speech
@user His mama is a whore! Smh the BLATANT DISRESPECT for women of color who hold political seats is appalling,Hate Speech
"@user @user No compassion for Canadians though eh Justin?:Gang violence caused by non-White immigration, transit congestion caused by overpopulation and immigrant invasion. asylum seekers means Canadians lose their nation.It's time to let 'di",Hate Speech
I woke up to the most hysterical message. “Wtf is @user in jail?” 😂😂😂 Nooo! You dumb bitch she’s in boot camp.,Hate Speech
"Your nose ring looks like a fucking booger. It's not cute, it's trashy #WomenSuck",Hate Speech
break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck,Hate Speech
@user YOU FVCKING CUNT BITCH!!! APOLOGIZE! @user @user @user,Hate Speech
Oh please stfu. No one cares Susan you told everyone Hillary was worse than trump you no longer get to tell us anything,Hate Speech
rape is bad but alota hoes be lying bout that shit women are crazy dawg & will fuck ya life up be careful..,Hate Speech
I'm an immigrant — and Trump is right on immigration. via @user #BuildTheWall #DeportIllegalAliens,Hate Speech
@user WHITE CRACKER BITCH YOUR MOMS A SLUT BITCH,Hate Speech
@user Please use the Armed Force's to build the wall sir!!!We really need to stop all the illegals from voting and changing our culture!!!#BuildThatWall,Hate Speech
"Too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows",Hate Speech
"RT @user ""You too skinny, imma hurt you"" Girl  if you don't shut the fuck up and ride this dick. Imma be aight. I got Obamacare.""",Hate Speech
"The new hunter of the puppets of the EU establishment and the refugees (500.000 stay in Italia) is named SALVINI. Europe is running straight into the collaps, we will see. And only because Merkel likes to support 1,5 mio. refugees in Germany.",Hate Speech
Naw depends if he rape fam that's a dub if its a random bitch he a whole dicchead but i stand by em right or wrong,Hate Speech
@user In fact both Centre/States need to hound out all illegal immigrants &amp;deport them immediately to their Country.,Hate Speech
@user A big fat zero #bookerfordogcatcher2020 #KeepAmericaGreat #Trump2020 #BuildThatWall,Hate Speech
This needs to go viral! Please RT! #BuildThatWall,Hate Speech
Stop allowing Illegals to Dump their kids at the border like Road Kill Make them take they kids with them and not burden U.S Taxpayers for Medicaid Education and Food Stamps which is what their kids get  Trump #MGA #RedNationRising @user  #Immigration,Hate Speech
You mean before she sucked dick for fame?,Hate Speech
The Home Office has put on hold plans to re patriate 240 Glasgow failed asylum seekers with a week to go its always bad news for Brits where migrants are concerned and a Pakistani Home Office Minister Sanjiv Javid it will never get better 😥,Hate Speech
"Lazy Sunday in Denmark ...Police officers attacked by migrant family,including mom in a head-scarf.Person recording considers the situation very funny as he laughs at the end.A police officer in the hospital w/a head wound. #DiversityIsOurStrengthhttps://t.co/4w471UFY6F",Hate Speech
"Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!",Hate Speech
Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation immigrants simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0,Hate Speech
And on and it goes. #BUILDTHATWALL,Hate Speech
@user sup bitch yo be fuxking care ful i find out ur touching my man. ima find you. be scared whore be fuxking scared.,Hate Speech
@user @user You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩,Hate Speech
Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned.,Hate Speech
followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,Hate Speech
@user ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,Hate Speech
LMFAO lil biddy whores prison rape bitch im whose bitch,Hate Speech
Stop sayin you have resting bitch face... Bitch you just ugly AF,Hate Speech
"@user @user @user @user @user @user @user @user @user @user Bc, if you care so much for these immigrants, you can take them to your state.",Hate Speech
"@user @user Do it now, build the wall before any more innocent Americans are slaughtered! #BuildThatWall #BuildTheWall #BuildTheDamnWall",Hate Speech
"How many thousands of taxpayer dollars did Rockelle Garza fleece to defend free abortions for illegal aliens? Oh the poor illegal alien might get spanked by her parents, gimmie a break. #BuildThatWall #FridayFeeIings",Hate Speech
@user did you fight for women? Ever???? Did you fight against the AESO in our recession? Did you acknowledge sustainability in the context of our energy industry? Ever??? Shut your stupid fucking cunt mouth.,Hate Speech
"Fellas, if you have a good girl in your life cherish her and love her, because most of these girls/women rather play the Hoe💯",Hate Speech
If Saudi Arabia doesn't back off @user will send in Canada's 2 Sea Kings and refuse to give all their illegal immigrants to Canada anymore hugs! #cdnpoli #canpoli #onpoli #abpoli #ableg #cpc #pcpo #ucp #lpc #SaudiArabia,Hate Speech
@user That's rich coming from the hysterical woman who didn't get the right seat on an airplane.,Hate Speech
#WakeUpAmerica~> #WalkAwayFromDemocrats @user @user @user are more worried about bringing in future voters than protecting America from Criminals @user is doing what its supposed to! #SecureOurBorder #KeepCriminalsOUT #BuildThatWall #MAGA #StandWithTrump @user,Hate Speech
