text,label
"It is idiotic to keep saying ""no proof,"" when promoters refuse to go read over 1200 scientific studies cited above. It is like fake news.

We don't need half a book protecting the big money fluoride disaster.
Instead of posting half a book, just allow each person to have control of any drug they ingest. 
We all deserve freedom of choice for any drug.",5
"The president is, of course being chastised for not saying this was ""Islamist"" terrorism.  There is no doubt  that this deranged killer THOUGHT he was acting in the name of Islam and even gave credit to Isis.

What do actual American Muslims  leaders  have to say about the shooting?
""The head of the Council on American-Islamic Relations urged politicians not to ""score points"" or ""exploit fear"" in the aftermath of the attack. Nihad Awad said: 'This is the time for unity and faith.""
""Homophobia, transphobia, Islamaphobia are interconnected systems""
In a direct message to IS, who have said they are behind the attack, Mr Awad said: ""How would you stand before God and answer to your crimes against thousands of innocent people?
""You do not speak for us. You do not represent us. You are an aberration.""
(of course, the Muslim-bashers will turn this in to an excuse to attack CAIR)",5
"WOW you really are an idiot THAT ONLY APPLIES IF HE ATTACKED SOME ONE HERE, they blew up the house he was is, he was wounded and unconscious !!!!! he was no threat!!!!
The American was killed by grenade, likely by an other wounded man when he came close(No Geneva) with freedom fighters in there own country, they wanted a scapegoat and he was still alive. That was his only CRIME!!. I dislike his Family as well they should charged with Radicalism and deported! That said he came here as at 10 he was a minor and be kicked out for things done outside of Canada!",5
"I'm not close to antisocial, dirtbag thugs. People I know tend to die of natural causes.",5
"Shoot my dog if he is charging you with teeth bared ! The home owner is 100% wrong blaming Mr. Mellerstig for shooting his dog when he charged at him with teeth bared. Mr. Brailey is negligent having an invisible fence- which is INVISIBLE to someone walking by- all they see is the threat of a charging snarling dog. His body was half outside the property line so that tells you it did NOT stop him. I have 2 huge black dogs inside a fence with 6 ft. gates. They will bark and run the fence to let you know they are standing their ground. If one were to get out and charge at you barking I would not blame you if you shot him. If you had a child with you, I would be remorseful that my dog caused you to fear for your child. To the people that get so bent out of shape over a dog being shot- what would you do if a MOOSE were charging you and your child with his head down, ears back- no doubt what his attempt was-to mow you down and stomp you. You would shoot him...would you not ?",5
"first you lying scum spew the sky is falling on carbon, but thats not getting you anywhere really since temps are stable and people are waking up to the scam so now its move on to something next to screw us on",5
"Lot of right wingers who want to portray themselves as victims - even when a right wing white supremist murders someone.  There isn't one apologist for Trump and his lame ""lots of sides to blame"" who has a case to being the attacked in all this.",5
"Charles, my comment was styled after Vic 321's inane comment directly above. Yes, Philando Castile got shot and killed by a coward hiding behind a badge.",5
"I suggested a long time ago to sleep with one eye open when Wohlforth surrenders his version of the facts. He gave up on Clem Tillion some time ago and Rogoff nearly died trying to get Tillion to change his mind.
But curiosity stokes the fire. We know Rogoff has an eye on the 54 billion dollar Permanent Fund, but what's to make of the desperate Wohlforth? Is he really that hellbent on funding a bloated government or is he just plain stupid? Perhaps both....",5
"God don't make mistakes/homosexual lobby/UN/(Common Core?!)  blah blah blah. This is the fundie line right off the shelf. Paging Fr. Spadaro.

Gays are born ""that way"" and homosexuality isn't a ""mistake."" Get real.",5
"Mitchell Andrew: If I was ever accused of running someone over in an attempt to kill them...I would want you on the jury. However, I would not like to be standing in a roadway while you were behind the wheel of a vehicle and simply ""attempting to escape.""",5
"Another nonsense, childish comment from ole hottubjoe.

Apparently the thin skinned Civil posters didn't like my first reply to anti gun Joe yesterday where I called his comments ""disgustingly stupid"". 
   
Ignorance is bliss, huh Joe?",5
I could careless about what the fakeass state or city governments thinks about the most stupidest ideas that you people come up with is pitiful small minded and to dam much instead you assholes fix the problems that we have at hand no you dummy's keep adding more projects online then you assholes can finish official are a bunch of incompetent people costing taxpayers money unnecessarily spending we already had railroad tracks going around the islands and that money that you dummy's spent already you could have put tracks on all the islands and buy new trains for half of what you stupid people did how much more dumbasses are you people put to take care of our affairs not mine to many greedy and corrupted officials sitting in office making decision base on what and where the hand outs is going to be lining there pockets I don't like politicians they are so full of shit all they think of is themselves no one else so the rail is dead and it has been from the beginning wake the hell up,5
"Troopers won't release the dog's name due to identifying the handler, the officers involved but ADN did. I am more interested in the names of the people in the vehicle with this felon. Chances are they are felons or criminals just like this guy. They shouldn't hang out with felons if they don't want their names published. Criminals and their friends don't deserve privacy. 

Helo needs to be replaced. K9 officers save lives. They perform a valuable service and criminals are more afraid of a dog bite than a cop shooting stop. Nobody likes a dog bite. Condolences to the family of Helo. 

Abarca is a loser and he will most likely always be a loser. He doesn't deserve parole or more chances. He had every intent to kill as many officers as possible, he failed to be a cop killer because he missed the people and hit the dog instead. He IS a cop killer. Just a crappy shot.",5
"""Can you say illegal alien or radical islam?""
I never use the feel-good term ""undocumented immigrant"" and I'm as willing to say ""radical Islam"" in the same breath as ""radical Christianity"" like with the shooter at the Planned Parenthood clinic in Colorado Springs.
Will you join me with that?",5
"I have several outdoorsman buddies who have sent their nice girls to UC Berkeley. 
Those girls have returned on holidays quite a bit bigger, hairy-legged, and awfully angry at papa.
Anger on the left, anger on the right, anger everywhere.
You want to tell people ""buck up, you look well-fed"" but it's passing time for reason.
Sometimes I think President Obama was right: ""change is going to come""
What I think he was either ignorant or deceitful about is that it will only come out of the barrel of a gun.",5
">> But they didn't kill the Jews by the thousands or millions

They didn't? What kind of ""Hindustan"" math are you using?",5
"This Muslim says ""WTG El-Papa.""  Wholeheartedly agree.  Heard her speak one time in which she said, ""You girls, please don't kill your babies--give them to me.""  Wept until my beard was met because it was clear to me and everyone present that she meant every word she said.  I won't pray to her, as I only pray to God, but I certainly have no problem revering her as a saint.  A MUCH better choice than some of the Church's earlier picks.",5
"Let me just make sure I understand you:

A ""fetus"" becomes a person when it is born----because----""it"" is able to survive on ""its"" own? 

So--from your view we become people when we can survive on our own?

What about all the people on a coma--and being supported by life support. They can't survive on their own--so are they not people subject to rights?  Do we get to kill them from your view?",5
My greatest fear is what will all the social workers do when all their junkie clients are dead?,5
Sad to say that some might make it back. Maybe put them in a sleeping bag full of rocks and drop them in the Yukon. Killing people buy supplying drugs is worse than shooting them. They can talk prevention and response all they want but what's wrong with stopping the providers?,5
"That is laughable logic!
Anyone who owns a gun is a gun owner. That is simply how language works.
Law enforcement officers don't own their guns, the department does. 
I love this new talking point from the ammosexuals. ""Someone who owns a gun isn't a gun owner!"" My goodness, that is silly.",5
"As a US citizen, I can tell you, the trumps are no farce. It's a real tragedy for us and the world. I hope I live long enough to see them all die. They are a disgrace to civilized people.",5
"Sympathy for a convicted terrorists and murderer is rooted in a contemptible moral cowardice. Have you no shame, sir? Khadr fought against Canada and our Allies and is an unrepentant traitor. Losing sleep over lost sleep, have some self-respect.",5
"""Even a child can see…"" That's a sick defense for the Assad regime, which has specialized in the torture and wholesale murder of children.",5
"And J Trudeau our PM cheers the export of deeply discounted Canada OIl and export of Canadian Jobs to the US. He is either stupid or paying off, building future payoffs with his big oil US soon to be buddies.",5
"What is so ""abysmally stupid"" is your attempt to use a definition of a term created by gun control activists as though it were an accepted term and definition.  You realize, of course, that when the police shoot 2 or more criminals in an attempt to provide safety and security for the populace, or a homeowner shoots two or more invaders of their home, that the definition you are using for ""mass shootings"" has been satisfied, yes?  Intentional distortion of the facts to bolster a political argument is, indeed, an ""abysmally stupid"" tactic/",5
Are you talking about that white guy who ran over people and killed a woman with his car? The one that the Chump doesn't know is a terrorist? Why don't you do him a favor and send him your dictionary.,5
"Terrible article. The columnist and the quoted author could have done with more research examine different angles and viewpoints. The reality is it takes two to tango, have casual sex, and get nowhere close to long term relationships and marriage. There is no purpose to marriage and it introduces massive risk and cost to a wealthy individual. Also what an idiotic stat to use on university graduates. Whose going to make more, the gender studies moron whining about patriarchy or the electrician? What's the entrepreneurial breakdown between men and women? STEM, etc?",5
"That is simply incorrect. The notion that violence against homosexuals should not be surprising is based on the fact that SOME PEOPLE will believe that it is deserving. Yes, such beliefs in THOSE PEOPLE are despicable, but you extend your ire to those who would simply acknowledge that these people exist!
We have seen police officers tried for killing minority citizens. The local mayor may warn the community that rioting and looting might ensue when the verdict is announced. If the officer is acquitted and rioting and looting do occur, do you believe that the mayor has endorsed it and he/she would cheer it as appropriate?  Your logic above suggests that you would find that mayor to be despicable!",5
"Throw this lady , and millions like her out of our country . Men , women , and children here illegally need to be rounded up and thrown out .  Sympathy photos like this mean nothing.  Bank robbers and murderers can pose with they're families too---it doesn't change the fact that they broke the law.",5
"The Holy Spirit moves through that God given intelligence.  Apostles are not just the the Twelve, but every witness to the resurrection.  When the last of these died, Pastors inherited their role of witnessing the resurrection of Christ.  As for natural law, it is the province of everyone who uses reason.  It does not depend on authority, indeed when authority is used to overrule the results of reason, it is only because it has lost the argument.  

In pre-Vatican II days, there was a large infrastructure of censorship to keep all teaching in line, with scholars required to seek Imprimater and Nihil Obstat from their local ordinaries and the Holy Office overseeing it all and the Index used to condemn anyone who resisted. Vatican II and the papal decrees implementing it destroyed most of this nonsense.  Now condemnation by CDF is a badge of honor and a way to sell more books.",5
"I work at fred meyers currently at this exact location. I have had one interaction with Henry Johnson and he is every bit of an asshole that this article makes it out to be. They will write you up, and fire you for ANY perceived slight. Some of the other managers are just down right liars and will back stab you and write you up on your day off. They say they are a company about employee culture and family  but its all a lie. They dont even pay a living wage. If you can pass a mouth swab drug test (easiest one) and you like being treated like shit for shit pay, fred meyers is the place for you. Nothing fabulous about working their either.",5
Crappy column.  Doesn't track. Reads like someone forgot they had a deadline that afternoon. Lazy arrogance all to typical of academe today.,5
"Yeah, a Walmart full of shoppers pulling their sidearms to shoot the person with a sidearm.
btw racoon you used the word/term ""Jamish"" recently.
What is a ""Jamish""?",5
"To die doing what you love is fine if you have no family, no friends, no debt and no responsibilities.  If you have any of those things in your life then your attitude of tempting fate is way more than just fun, it is arrogant and selfish!  Accidents happen, but to play Russian Roulette intentionally, without regard to the aftermath, is in my opinion pretty stupid and selfish.",5
"Pause  to reconsider your hyperbole, even withdraw it on the basis of abject silliness.  Consider how infantile your assertion is in the face of hundreds of thousands of Afghans having fled their country, then living as refugees in places like Pakistan, India and even Canada. Consider also the horror faced by many of them as they are forced back to Afghanistan by the Pakistani gov't this past year. Torture, rape, murder and starvation awaits them. https://www.hrw.org/news/2017/02/13/pakistan-mass-forced-returns-afghan-refugees

Your reckless suspension of logic and reason is like salt in the wounds of these brutalized people. Fool.",5
"What improvements would make it safer?  It is a largely straight road, with some potholes.  If you resurfaced the entire span then drivers would only increase their speed.  People killed on this deadly section have been victims of speeding, illegal or stupid attempts at passing, falling asleep at the wheel, DUI, texting, and impacts with deer.  Resurfacing the road would prevent none of these. Expanding to four lanes into wetlands would be an engineering nightmare and not eliminate the aforementioned problems.  Slow down, pay attention and be patient.  That will make this section of road safer.",5
"10 years ago or so I had given up on Hockey Night in Canada because it didn't matter what important things were happening, the cbc was going to ""bless"" all of Canada by shoving the laffs down our throat. So, like many I just stopped watching. Except, 45 minutes after the puck dropped I would religiously turn on coaches corner. It was both entertaining and often profound. 

These days, I'm glued to the screen on Saturday nights as thankfully the control of who sees which games has been yanked from cbc.  Now, as often as not I don't bother with coaches corner as there is never anything worth listening to. The saddest thing in the world are old fools who don't know when to quit. Dollars to doughnuts if cops were shooting old drunk Irishmen with poofy last names for sport cherry would be on his knee but fast.

Save what little is left of your dignity and retire Don and please take bob cole with you. The minimum we should expect is an announcer who can remember the players names.",5
Uhhh this is about some diaperhead crazy but hey if you think its about trump carry on soldier.,5
"Willful ignorance.  Their need to be right, or anti-establishment, prevails over logic and reason.",5
"The thought of Clinton as president makes me retch. Its ironic that a country that touts itself as the richest, most powerful, best place to live has offered us a lying, thieving, crooked bitch and a narcissistic, greedy, erratic (albeit successful) businessman to select from for the position of ""Commander and Chief"" of the free world. You'd think we could do better. The pivotal factor likely will be who they select for VP. If I were Clinton I'd select Sanders. If I were Trump it'd be Neut who was (is)generally a highly respected, politically savvy leader who will ostensibly add stability to an otherwise unstable candidate.",5
"Not a chip on my shoulder, Richard, that's what happened.  AND IF ALL LIFE MATTERS THOSE PAMPERED WHITE KIDS WHO KILLED NATIVE FOLKS WOULD BE IN JAIL.  BUT THEY'RE NOT.  So I guess ""all life DOESN'T matter"" inside Alaskan courtrooms, only WHITE lives.  Next!",5
What makes you think we got rid of this POS?  Sentenced for thirty years?  Bwa-ha-ha-ha!  He'll likely be out in 10 and ready to kill again!,5
"Whine ,whine, whine. She is black so there is something wrong with white people. She needs to answer for her own culture . The raping and murdering of women and children in Africa is part of the writers DNA and her culture . It is black people who need to correct themselves.",5
"Got your tinfoil hat on agin. 
Yes running from one histeria to the next has become a full time job   for the left .  
Trump has exposed the establishment for the frauds we all new they were. He owns the Supreme Courts , The Senate , The House and holds the Presidency - there will be NO impeachment that will pass the smell test let alone the hurdles it will need to jump.  
Wake up, you sound foolish !!!",5
"You are so wrong. What you didn't learn about Alaskan Natives is that many of our ancestors DIED because of the invasion of western civilization. This is what the government didn't want to teach you in schools. There were slaves, there were people held captive, there were diseases, the government took away their culture, their lifestyle, everything. You are so ignorant, it's sad to see people not know anything about the real Alaskan Native History. Now we have people like you.",5
"That was my point. It shot right over your head, which clearly is all a-bubble. 

Not very hard for libs at all. Harvey has got the heave-ho big time; no deader meat. Bur Mr Turnip went right to he WH. I saw Ronan Farrow on the the NewsHour last night, BTW, talking at length about developing the story.",5
"Spot on Cadmus...first the Feds crammed Obamacare down our throats and we're still finding out new ways it's screwing us, now our State government is jumping on the bandwagon!",5
"Despite the fact that Trump is a ""useful idiot"" for the Russians, he is unlikely to be removed from office even if found to be conspiring with the Russians because he is also a useful idiot for the GOP establishment.  With few exceptions like McCain and Graham, today's GOP places more importance upon party politics than the best interests of the United States.",5
"Judging by the march in San Diego, it looked like the same audience that shows up to the usual feminist/LBGQT/black lives matter protests.  If you want to be taken seriously, probably best advisable to not wear a vagina costume.",5
"Only one killer, one too many - a ""very white"" Québécois, racist, misogynistic and intolerant, born in Quebec. The young Mohamed El Khadir has NOTHING to do with the killing of 6 innocent persons. Violence is simply inexcusable. 
My best thoughts are with the grieving Muslim families. 
Regards.",5
"Can we ever knock down the walls of the wealthy ghetto?
Yes. Line them up against a wall and shoot them in the back ofthe head. It's what all communists like you really want. Admit it: it worked in 1917 and in 1949, so it can work here in Canada. Viva La Revolucion.",5
"We have a people problem, not a gun problem.  Folks more interested in consumption than their fellow human beings.  Explains why a good portion of the population is on anti-depressants due to the lie that consumption makes one happy.  Blaming the gun does not solve the problem.

After every tragedy we look to the idiots in Congress to save us, they pass unconstitutionally pass a law, take away our liberty, and everyone feels better and nothing gets solved.  Rinse and repeat.",5
"Kiszla and his fascination with trying to kill the Nugs over this signing is comical.  This is a great move for the Nuggets and a great contract to not give him 4 years at the full max AND get a team option for the third year.  His points about Gallo are ridiculous, essentially they traded Gallo for Millsap and a draft pick which all 30 NBA teams do 100 times out of 100 and stayed under the tax to do it (which is WHY they only wanted a pick for Gallo).  Read any article from a national writer who covers the NBA exclusively and actually understands basketball and they are all praising this signing.  Finally, if he can't understand the difference between the Millsap contract/Nuggets situation and the Durant contract with Golden State, then there's no point in ever reading his nonsense again.",5
"hey loser the gun laws are not a failure , this is the typical left wing stupidity spewed here so much, if anything the mental health system failed",5
"Yeah, great system. Nearly killed a few hundred people but no pressure on that whole CVR thing. Heck, probably not another one like it in the world anyway, especially with it's highly advanced 2 hours of voice capacity. On this basis the only time a CVR will be accessed is whenever they DO kill everyone and the airline won't be needing it again for another flight in the morning.",5
"Clearly, ISIS has nothing on angry, white gunmericans.",5
"I called the murderer an ape.  That has nothing to do with race, and I will make no assumptions about the race of the murderer because it makes no difference.  I called the murder a gang hit because that's the way I see it.  Come on, are you defending a person who shoots another human in the head with a gun in broad daylight, on a Eugene street?  You're mad because I called that person an ape?  I think your perspective is sick, defending a person like that.",5
I am blaming this government for paying him out and rushing it aa well.  Point is and it is simple...he and his family are terrorists.  We gave him 10.5 million.  If our courts our constitution and our leaders made paying a terrorist 10.5 million possible it all must change.  Could care less about his age the UN nothing.  Scum who killed an allie and blinded an allie....got 10.5 million and an apology from a liberal.  For the record the Albertan. Aka excluded tax paying Canadian does not offee an apology to the scumbag and hoped he meets ala soon!,5
"Kinda hard to shoot someone in the face without a gun, isn't it?",5
"Right on Senator,  with exception to Lisa,  our republican leaders have no honor, just suppression of our freedoms and beliefs.   The day will come when these citizens realize who the real trash bags are,  How many times do we have to refight old battles.  Nobody will respect the US.   Let Trump pickup the dead infants lining the shores,  the guy is a monster right out of Dante's Inferno.",5
"So Khadr is owed money for spending a few years at club Fed while the widow of the man he MURDERED should suck it up, she is owed nothing? Troll",5
"Muslims have killed over 1,200 people worldwide during this ramadan alone.  If it was intended as payback, they would need a lot more vans.

https://www.thereligionofpeace.com/",5
The white racists like Duke are the GOP base. The Republican establishment has been recruiting them for 50 years. All Trump has done is bring them out into the light of day.,5
You are an accident waiting to happen.  Hopefully you won't end up killing someone on the Seward Hwy with that attitude.,5
Maybe more a sign of dead wood being cast aside.  Look for more heads to roll.,5
"And cranky old white men won't get any respect until they acknowledge their deep seated racism, act as if they really cared about the issue, and help to stop the killing of unarmed black men.",5
"Your proof that Christians are murdering in the name of their God is Robert Lewis Dear?

The delusional whackadoodle declared mentally unfit to stand trial? The crazy (literal crazy) dude who believes the FBI cuts holes in his clothes and leaves feathers in his apartment?

That's your ""Christian?""

Nice.",5
"Ironically some people go nuts over an inanimate object instead of over senseless murders and rapes. Rapes that occur every day by those who abuse their power. Some by women. Some by men who outmass and outpower us.

Yet they are ""offended"" when we use guns to protect and defend ourselves with guns so that we are not raped. In some cases so that we are not raped again.",5
"For those who think they are white as snow and without blemish I must repeat this truth: From Lisa Bloom. Lisa Bloom is a Legal analyst for NBC News and Avvo, attorney and bestselling author.

""In our nation’s history, so many of the sickest most appalling crimes have been committed by whites. Yet no matter how sadistic the crime, no matter how young the victims, no matter how much fear is engendered in a community, no matter how much media attention and public discussion the crimes of whites engender, the race itself is never sullied."" 

Lisa Bloom also says white men are at the top of the list for gaining foreign visas to have sex with children. 85-percent in Latin America, she says.

Lisa Bloom also adds the most prolific serial killers in this country (America) are white men. And last, white women are known for killing their children.

People, this is not gossip and hearsay.",5
The is a waste of taxpayer money. And it shows that Republicans unfortunately are liars. The rich don't need these subsidies. We cannot have a smaller government if we waste money like this.,5
"""In 10 years as a patrol constable I can recall at least a dozen instances of false reports - where the 'victim' quickly recanted once the severity of their allegation was made clear...""

 - police officer clumsily attempts to use anecdotal evidence to disprove G&M story and in doing so admits to bullying sex assault survivors and proves that he/she was part of the problem.",5
I would rather see a death by a firing squad. Allow the family members of the murder victim's to be the shooters. Heroin addicts have a junkie mentality. When there are dope killing people they try to hunt it down.  Someone might commit a mass murder to get that ultimate last high.,5
"You are calling the widow of a man killed in action defending America a liar?
Why should I believe you? 

You support Trump who is a draft dodging coward, so you must not k ow what you are talking about, right?",5
Yes tRumpity dUmpity is a sexual predator.  Just ask his 3-4 wives and ask Melina why she refuses to move into the White House like all other former first ladies did.  Rumor has it that tRump informed Melina that Ivanka was going to be his First Lady.  Just ask Bill Maher about his tRump/Ivanka theory.,5
How else are you going to get votes for a party whose main goal is to reduce taxes on the top 1%.  Kind of hard to tell that voter you want to get rid of social supports and lower the minimum wage and still get them to vote Republican.  You convince them Obama really did take their guns and Hillary gave 20% of our uranium to Putin and they vote for your nonsense.  Now lets get back to Robert Mueller please.,5
"Trump is a classless buffoon with no leadership skills. 
He keeps dumping on soldiers and his clueless followers cheer him.",5
"If you think our P*ss*y Grabber in Chief is interested in preventing honor killings, I have some beach-front property in Montana you might want to buy.",5
"How about we send you back to school and learn some simple numbers. How many white people have given up their lives for you to enjoy what freedom you have left. Let's see we will need the casualty list from the Revolutionary War, The War of 1812, The Civil War, The Alamo, WW1, WW2, Vietnam War, and the Korean War. Now kindly add up all the white people from every war that died for you... How many??? 1 million, 20 million? 100 million? Damn sure more than a 1000 black lives supporters.",5
"their evil nature, sin nature allowed them to kill.",5
"Well I'm sure the robot population is happy.  Not only will they have kiosks in every fast-food joint, they'll have robots making the food too soon enough.
Just wait til kiosks catch on in the already dying retail stores. There's already self-checkout in the grocery stores and Wal-Marts. To the high-schoolers looking for jobs: good luck! No one is going to pay no-experience workers $15 an hour when they have a bunch of boomers not quite ready to retire with tons of experience.
So yeah, this is getting right if you're trying to kill low wage jobs.  It's laughable that anyone would think business will just eat these costs with a smile. Actually, I'm not even sure it's laughable anymore.  I think it's malicious intent. These people *want* to kill our jobs and economy.",5
Why shoot up a job that you only worked at for 4 months? Not that time at a job has anything to do with apples. Just saying he was a time bomb... Freaking loser!,5
A death of a person? The acts that ISIS commits against innocent women and children - sadists who rape and mutilate young girls after killing their families - these are not people - they are rabid dogs and should be dealt with accordingly.,5
"“sportsman-like”???? The guy goes up against a meat eating predator with a sharp stick and its not “sportsman-like” enough to suite YOU? You are a liar and a fraud James Dickey. You use “sportsman-like” conduct as a ruse to cover your Anti-Hunting bias. Look below at Roy Anthony, there you see honesty.",5
"A huge (damn, I can't even type that word with an orange blob floating before my eyes) part of the trumped up budget is anti-science. The toads hate science, hate critical thinking, hate evidence because it questions their 'beliefs.' Virginia, climate change is caused by anthropogenic factors...hundreds of year of releasing stored carbon. And while the apologists will point out that climate has always changed, what they miss is the rapidity of this change...it's killing species that are the keystone to whole ecosystems! But you are too blind to see and will slash budgets for those that do...your children and their children will hate your stupidity and the lost responsibility to open your eyes. But like the toad sitting under the board, you don't care...till it comes to get you.",5
"You mean like the 4,000 or so who were murdered by radical Muslims on 911? 
Who was president then? Oh, never mind!

And how come conservatives only care about mass shootings, when they are carried out by Muslims?",5
"How is Tiny Two Tone Trump with the Tufted Mane, a wee whining wanker, going to discuss anything but praise for himself, how the election is rigged against him, how the media is rigged against him, how that she devil Hillary is going to raise the dead to vote against him?   How will he have any time to discuss, uh, policy, what's that?",5
"Trump should tell this idiot that he has two choices:
1.  Talk with us and China about re-unification with the South Koreans, and about standing down on all sides for the good of us all.
Or
2.  THE NEXT MISSILES HE SHOOTS IN THE AIR WILL BE THE LAST ONE HE ever shoots.  

Are there any grassy knolls in NKorea?",5
"As long as there is a need, and I mean a real need (after smart cuts), pay no PFD before you come looking for more  tax money. It makes no sense for the state to pay residents with one hand then take it with the other.  Stop the PFD! And while you're at it...kill that stupid gas pipeline once and for all; it's nothing more than a further waste of money we don't have.",5
"Agreed: there's no equivalence. What is stopping the conservative Christians from practising their faith? What conservative Christians have been prevented from marrying, birthing 19 children, homeschooling, establishing their own schools, denying evolution and climate change, and creating fabulist ""museums"" about origins of the human species?

Utterly ridiculous.",5
"Why do racists always bring up ""black on black"" crime to excuse black people being killed by police?",5
I'm on his side! We have the highest pedophile rate in the nation! We should be trying them as murders (hey judge how would you like sex forced on you at I don't know 7 if your a guy probably in the bum!)  they kill the spirt of the child and change the soul!,5
"Ridiculous? When 'the Church' teaches about unrepented mortal sin, it is simultaneously indicating, obliquely, damnation for the offending soul, but it lacks the backbone to say this directly.

You believe that suicide is mortally sinful, that is, a damnatory act; you said as much in a previous comment. You are, therefore, declaring that anyone who dies, 'unrepentant', as a result of suicide is damned; but you, like your church, lack the courage to say this directly.

There is absolutely no mention of the word 'evil' in this part of the Catechism in relation to suicide. You, again, are choosing your own (preferred) teaching over and above the teaching of the church you claim to serve. Another instance of hypocrisy.

As for that quotation, it has nothing whatever to do with suicide; it is even from a different chapter of the Catechism.",5
"So now you call it sarcasm. I don't buy your attempt at a cheap out as you ""yawn"". You're a liar and there is NOTHING funny or sarcastic about murdering millions of Korean people with nuclear weapons. That is a very dark and disgusting comment.",5
"Republican party FILTHY w super fakey 'christians'.  They'll stab in you in the back for a buck, wave a flag, then kick you in the face ...",5
Cutting a throat is very stressless if a pray preceeding it. I saw it on YouTube from Syria and Iraq.,5
"Please - the ""transgender"" skeleton - They found the skeleton of a man who was buried with things traditionally found with women in their burial plots. All that means is that he was buried with women's things. He could have been gay, he could have been thought a coward and this was a final insult - there is no way to determine what he thought about himself. After all, as he was the dead guy, he wasn't the one who put that stuff in the plot with him!",5
"Mr Trump may be a buffoon but this constant drumbeat of negativism over everything associated  with him is getting boring. The old administration lost track of the needs and wishes of a huge part of the American population and is being booted out as a result. The new administration is going to try new ways to save and create jobs for their constituents. That will naturally offend those elites who liked running their own show in their own way ignoring the unsophisticated masses . But they had their chance and now someone else is getting a chance. Blindly shooting down everything proposed and every personality involved is rather naive and a highly presumptuous. And did I say: boring?

Read your own Report on Business where the need where we are constantly told that change and experimentation and creativity and empathy for customers and staff are brilliant things. So now all this is taboo? Mr Trump should just deliver the same old pap? Come on. Give me a break.",5
"...and that evil laugh.  She is an old bag, a crook, and they don't call her Killery for nothing.",5
