text,label
@user @user A stark reminder that @user and you are trying to con us with chequers and a bit of our waters back - not good enough - @user @user  @user @user @user @user @user @user appeasing is not a good look @user,4
@user @user WHERE'S holier than thou @user  Sippin wine in the shade somewhere...  #MAGA,4
@user So the overwhelming liberals in the populated states can make policy for the rest of America with whom they have no clue about.  Just because California has the biggest population does not mean the U.S. shares in their values.  Get a clue Hillary.,4
@user Berkeley Antifa do not agree with you,4
@user Griexsevia,4
@user We do have a few outages reported in Toronto.   Here's a link to our outage map to see if you are in one of the defined spots - -SC,4
@user @user What new gun control laws would you like to see passed and what would they accomplish?,4
@user Good luck,4
@user @user @user She did it and she is alive is greatness of Hinduism. You should try it with Quran if you have guts.,4
@user Hell ya,4
@user Eric Holder should've been in his 2nd yr at Gitmo. What's the update on Gitmo's expansion?  Why is he still breathing in our freedom air?,4
@user Buy one,4
@user @user I didn't know Oprah Winfrey knew how to play tennis. .. 😱,4
@user Yeah she is,4
@user She is so cute ♡,4
@user @user Sounds to me like the Pope needs counselled on confession.,4
@user @user That so many “thoughtful conservatives” who rushed to Kavanaugh’s defense didn’t consider  their own statements re: black teenagers tells you everything about how “thoughtful” they truly are.,4
.@USER  joined the show to talk about how she is leading the fight against breast cancer at @user @user Listen to the full interview:,4
@user tell that to him. He is very perfectionist. I don’t think we will change that ever 😅,4
@user @user @user @user Also there to help banks boost their balance sheets post crash. I'd imagine atleast 15% (Maybe more) of current house prices are part of the bank bailout package.,4
@user He’s a DA. Someone educate him he’s in the South now,4
@user Notice how everyone avoids this tweet ☝️☝️  They might think you are referring to them. 😂😂  But not me comrade. I stalk everyone. 🤟🤟,4
@user I don't know if this cat even realizes what he is doing.,4
@user @user He is.,4
@user And you are a football fan too !,4
@user Well he’s closer to Lincoln than you are.,4
@user Every one of them is more rank than she is. And she's pretty rank. So I guess they all outrank her...,4
@user well...?,4
@user @user @user Says one of the thickest cultists on Twitter. Irony at its finest.,4
@user And yes your presidency was one of the absolute worst. Go back to that....no way.,4
@user @user @user You should take this picture down you destroyed one of my all time favorite Comedian/Actors @user,4
@user @user @user @user @user @user I saw her in Denver last week. She is still traumatized. Cohen owes her so much because of 'My Life on the D List'.,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thank you for adding me Razor!  Patriots- if you aren’t following my Primary account @user - will you take a minute &amp; Follow me? Thanks &amp; MAGA🇺🇸,4
@user He is very perceptive Sweetie!,4
@user you are also the king of taste,4
"@user And everyone knows that Kerry doesn't have a clue!  Heard that from numerous anonymous"""" sources who also say he is not sane.  That's what the sources say.""""",4
@user @user You are very beautifull,4
@user @user She's been active on Instagram lately. And she is dropping an album sometime this year.,4
@user @user Then we'll be talking about gun control! 😉,4
@user I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.,4
@user @user Do not donate. She is picking and choosing who she donates to. Being reported.,4
@user @user @user Are you wanting gun control for LEO’s?,4
@user But she is hecking cute fluffer,4
#Labour #Councillor shouting Nazi Scum ..  At victims of #GroomingGangs and this is going to get worse under #JeremyCorbyn's socialist #Britain   #Muslims #Islam #Leftists #MAGA #MEGA #MCGA #MEGA #Patriots #Conservatives,4
@user Yee yee,4
@user @user @user @user Huh! The pot grows as council grows...in this case it is a reduction...and that amount $25m is going right back to the city for police gun control...already announced!,4
@user @user @user @user Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.,4
"1) Ultimately, the defense of Kavanaugh by Republicans, conservatives, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'race neutral.'""""""""",4
@user @user Wrong. @user was a enthusiastic architect of devastating austerity along with the Tory's. The @user did not have to abandon every principle they supposedly had to the @user they could have let Cameron run a minority Government (as dId SNP) but CHOSE not to,4
@user @user @user @user  @user  Please get out to vote Republican right down the ticket or Pelosi gets back into control,4
@user @user you are running scared!🤡,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ryan's wife was from a famously conservative Blue Dog Democrat family in Oklahoma. The conservatives that have left the Dems. She herself has always known to be conservative. She campaigned against Obama nationally in '08 and '12.,4
@user Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa,4
@user By the looks of her face you can tell where they're pulling the numbers from,4
@user Fair &amp; square. Remember that when you’re thinking why! The laws are why. The people spoke and they will again,4
@user I think the FBI should do the original interview.  They scare people more than feckless congress that will have to handle her with kids gloves or be demonized in media and left. Put her under oath and attempt to get the truth. She will be protected by liberals in congress,4
@user GOD DAMN IT... YOU ARE SO RIGHT. THERE'S NO GOING WRONG WITH THIS STUFF.,4
@user if you ever want a record setting bad election for the liberals in quebec you need to go back to this,4
-Being on food stamps  -Liking boys/girls or liking both -Not knowing who you are -Your body size  -Not knowing something  -scared to ask for help -Not dating someone  -What you wear,4
@user @user @user @user We are not a democratic republic. We have never been a Democratic anything. We have never had Democratic ideology. Nor is this a “new” talking point. We are constantly correcting Democrats/liberals on this.,4
@user @user @user @user @user @user @user @user @user @user @user Soon both the libs &amp; the conservatives will havevut so everytime we have a change of government we'll be paying out cancelled contracts,4
@user @user She picks some random conservative issues from US and try to force fit in Indian narrative. Next might be gun control 😭,4
@user @user @user She should have gotten August off to let work on stuff at the P.C. It would have help her a lot.,4
@user @user @user @user You are not dumb.,4
@user Holy moly!! If the catholic people haven't been awakened by this ..... #FalseProphet  #Lunatic,4
@user Antifa isn’t after her.,4
@user @user He is such a showman! And those pipes😍 the man can SING,4
@user @user @user Now we just need antifa outside when they confirm kavanaugh,4
@user More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,4
@user A liberal anarchist coup d'etat gang runs rampant &amp; a GOP AG does nothing. Liberals prove to be the biggest hate group in USA. The leftstream media cheers them on while excoriating duly elected President of the United States 24/7. ANTIFA openly advocates killing cops. Silence,4
@user Antifa is the modern day KKK. Funded by the Demarat party..,4
@user @user Why don't liberals understand that an allegation of drunk teenagers who don't have sex is not a federal crime? Golly Moses- What is wrong with those people?,4
@user Doubt he is requesting any player to be moved. IMO It's likely if he feels the team is close to be a contender or if he is satisfied to being a mentor to a borderline team,4
@user 1. Six year-old tweet from an account I don't control referencing my previous time slot 2. Refers to Bloomberg's call for gun control. Not mine. Michael Bloomberg.,4
. This little one is my why. She is the reason I strive each day to become a better version of who I already am. . Before babies I used to fear I’d never have enough time for a family.…,4
@user I love your momma. She is me,4
@user Sad day for all liberals 💃💃💃💃💃💃💃💃💃💃😂😂😂😂😂,4
3. @user You’re my lil baby and I’m so proud of you for working as hard as you do. Thank you for still being there for me like you are. You’re the sweetest 💕💕 don’t ever change,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I’m an Antifa Angel who has come to set the Dregs and Deplorables Free. Free from caring what losers think about you.,4
@user And god forbid you are already talking to someone or dating they get real mad 😂🤷🏼‍♀️ we like those people over you for a reason sorry bout it 😂,4
@user @user Keep up the great work Cory! You are today’s hero. Not the Op-Ed author who should have invoked the 25th.,4
"@user @user Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"""" homes! Stop Right to Buy - we have a @user created #HousingCrisis now, too little, too late!",4
@user @user You are right I'm black so thanks,4
- Will liberals agree that any is destructive?,4
@user @user @user @user @user She can do a Google search of protests by antifa but she already knows that. It's called being blind. I would never support a conservative protest where they beat people up and destroyed property,4
@user @user @user @user @user @user @user @user @user @user Pretty much. As I’ve stated I believe is gun control just not this aspect of it. The guns aren’t the problem the people who shouldn’t have guns are. Where do we draw the line. How do we prevent “bad or crazy” people from shooting up a crowd. Surely we don’t have the answer,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user And yet antifa dresses like isis....,4
@user @user @user He is entitled to tell his side of story.Then judge.,4
@user “Antifa is bad” how hard is it to say that?,4
@user @user She is your sister????,4
@user @user He can admit that 3000 Americans died on his watch. You should remind him he is President of all of us.,4
@user @user Corbyn and Abbott won’t get in so the conservatives will win again 👍,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user More people scared of what the Liberals will think and say about them. This is rampant around conservatives.  The only ones who ever stopped giving them that power were the Trump movement and they absolutely won everything including the internets.,4
@user Cough*Nicky Haley*,4
@user Oh yes 😎,4
@user Holder needs to be prosecuted,4
@user Buh Buh snowFlake,4
..and he is yet to get a call-up for senior team..,4
@user @user @user @user I’m just saying he’s not playing like how he should be for the amount he’s getting paid I’m sorry to let you down.,4
@user @user @user @user @user @user @user @user antifa blocking the road in Salzburg #SalzburgSummit18,4
@user Stale,4
@user That describes how I feel about the Liberals at any level,4
@user @user @user @user @user @user Conservatives are only interested in owning women like property and exploding the deficit so long as the rich are taken care of. Keep the faith tho.,4
@user B.S. How much fake data has big pharma fed you. You are penalizing adults who vaping has helped. You have a far bigger problem with teen alcohol sales and flavored wine coolers. Try reading a legit study.,4
@user    You warned everyone about Josh Gordon the last 4 months on a daily basis.  I'm sure you are as shocked as I am of what transpired today.,4
@user @user Christine Ford is an admitted friend to Bernie Saunders and she is Known to Hobnob with other demo politicians! Most shocking word is Kavanaughs mom a Judge ruled against Fords parents in a forclosure case in mid 90s🤔,4
Did Someone just say maga 2k19,4
@user @user you should probably start reading your Bible hun.,4
@user @user @user @user @user Agreed and what I’m saying too.,4
@user Sir. The Governor House Lahore will be used as a museum and a art gallery. You are the minister for Information and Culture. Please take some measures to protect the place from filth and damage caused by our ignorant public.,4
@user As soon as Kavanaugh is seated you can say goodbye to federal gun control. Never in your life will you see it again.,4
"...The book makes Trump look good &amp; makes the so-called Deep State"""" - 'particularly Mueller - look like a pack of partisan hacks.'  Woodward Book Proves 1 Thing, Liberals Fear Trump Isn&amp;#8217;t Breaking, the Deep State Is",4
Spoke with a woman in Croatia today.   She said 80% of Croatia loves @user !!   #maga,4
@user All liberals should cross the floor and leave Trudeau all alone to implode! Guy is leading  our country into financial disaster!,4
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user really And then"""" WHERE in the WORLD does Antifa fit into wacked out Birdlandia? And boy oh boy Birdsize also apparently believes the notion that there are people who actually """"deny climate""""  I kid you not! I think Rod Serling's coming to escort Birdbrain back to 'the zone'""""",4
@user he is not the only one I bet $$ some these people are organizers of Antifa!!,4
"@user Never Trumper uses brain for first time, wakes up to the fight #MAGA community has been waging for two years.""""""""",4
@user @user @user It’s funny. That comment is 💯 Illogical. WalkAway is so easy. #maga is Great! #MEGA is already happenin Make Earth Great Again,4
Shocking Undercover Video Exposes Communists Inside Government: “I Break Rules Every Day” - Sara A. Carter #MAGA  #WWG1WGA,4
@user @user Good lord.,4
@user @user he is always the victim..same song and dance..,4
@user @user @user Tuna and beef brisket? I thought all you liberals were vegans.,4
@user OMG why do we care about these Hollywood Liberals??,4
@user doing pretty good hope you are well my friend tough season for both teams but it happens,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user that's like me &amp; flying i have never been in any airplane unless Donnie takes me his plane &amp; holds my hand the whole time or i sit right next to him knowing me i would have sit on his lap &amp; hold on to him i'm afraid to fly,4
@user Never would I trust any @user and especially @user they sold out to the @user and stuck Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,4
@user Be careful.. you know the terrorist arm of the @user antifa is going to show up an try something..,4
@user Whenever ya'll reference the wire all I'm going to think is exit stage left,4
@user @user Antifa = Democrats = Dixiecrats = KKK,4
"@user @user @user @user @user My experience is the gun control activists don't really want a conversation, they want capitulation. The way around that would be to open with proposals to expand gun rights in exchange for whatever is they're looking for. There can't really be a conversation"""" without that""""",4
@user @user May be the cameramen is a Trump supporter. @user Have you checked if he is standing on a rock or so? LMAO 😂 #FakeNewsCNN,4
@user I fucking loved that cat I am so sad,4
@user @user @user @user @user Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,4
@user It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,4
@user Definantly,4
@user I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie.,4
@user @user Antifa will sign anything if they’re paid enough.,4
@user Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,4
@user @user DOXX her.  See if she is as Lilly white as she puts on.,4
"@user @user I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""""""",4
@user @user Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,4
@user Will antifa fill the streets when kavanaugh is confirmed,4
@user I see Antifa as a war on peaceful assembly,4
@user @user what?,4
The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA,4
Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party.,4
@user Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,4
@user Gutiérrez you are a joke dress as an full,4
@user No doubt progressive Nazi Antifa Liberal Democrats do.,4
Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USER,4
@user @user @user @user @user So conservatives NEVER get abortions? Were you alive when abortions were illegal? I hear it was a pretty awesome time in history.,4
@user @user Why do liberals shout and hang their mouths open? Slack jaws.,4
@user @user @user @user That makes zero sense as you are conflating biogenic with non biogenic emission sources.,4
@user Ask @user she is there now!,4
@user I'll be looking for you on here election night...make sure you are on Twitter.,4
@user @user Silly Joe! I’m a MAGA Of Society 💯🇺🇸❤️🇺🇸❤️🇺🇸... Feel That👊👊,4
@user @user The Gibraltar people will be hostages in the remaining #Brexit negotiations. Do @user or the @user care? Not a fig!,4
@user It's the ANTIFA gang!,4
@user @user @user @user @user Typical violent antifa... @user hooligans are stalking California causing mayhem.,4
@user @user @user @user @user @user @user @user @user The feeling is mutual sunshine!! You are probably #Antifa,4
"@user @user @user Name them. Who are these conservatives"""" who are driving this dump truck of yours, and when they were passionate about deficits. Name them. Who are they?""""",4
@user And how much is he being paid for this behavior?,4
@user Hogg doesn't  have a clue about life .,4
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,4
@user @user You should investigate Antifa's connections to the Nazis.,4
@user Just focus on Price stats when he is behind the plate....😉,4
@user liberals have turned everything into a 3 ring circus.,4
@user @user So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,4
@user   the U.S. is tying to increase the cost of drugs in Canada and Conservatives are helping him,4
@user Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,4
@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,4
@user Like Antifa?,4
@user Yess,4
@user You are an inspiration and fierce! #healthyliving,4
@user Yes. You are! 😄 And your passion for him is lovely...😊,4
@user @user @user @user Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,4
President Trump is fighting for the American worker and American Jobs! #MAGA,4
@user @user It's too had liberals are exempt from laws.,4
@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,4
@user @user A liter of filter semi-skimmed milk costs 85p per ltr retail in Tesco School children drink about 35 ltr of milk per annum That works out to £30 pa at retail prices - repeat RETAIL There are 1 million kids allowed school milk Parents are being ripped off to the tune of £10 mil,4
@user @user An excuse for conservatives to do nothing.,4
Love our @user #MAGA 🇺🇸❤️,4
@user @user Brilliant effort great step count great that you are targeting more next week 👍,4
@user Pro rate them just as you are the beginning positions.,4
@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems &amp; Rep career politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,4
"#Tories #Labour #GE2017 #Conservatives Conservatives long-term approach has a number of advantages including the ability to work with our supply chain and landowners to build more homes.  🗨️ Paul Hackett, Chief Executive…",4
@user It seems that @user holds the whip hand when it comes to governing the @user and Brexit.,4
@user i feel attacked 😂,4
@user @user @user @user @user @user @user @user @user @user Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,4
@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,4
@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,4
@user @user @user She is a role model Adam you are not!,4
1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence*,4
@user Graham you are on the wrong side of history.,4
@user @user I think Collins has maybe seen the light given the threats against her from Liberals lately.,4
"This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""",4
@user Nah I’m okay lol I’m going to watch On my block until a new season 😍,4
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too,4
"@user There is no deal"""" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""""",4
@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human behavior?,4
@user 1 &amp; 7 blocking my way to hap'penis,4
.@USER absolutely right to not propose another referendum.  .@USER are not in power &amp; we are not negotiating.   It’s for @user to make Brexit work; it belongs to them.  If they can’t do that then @user should call a General Election.  Labour are ready.,4
#MAGA Why she not being prosecuted?,4
@user @user @user Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,4
@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,4
...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican.,4
@user was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,4
@user @user The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,4
@user @user @user @user If the justice system is working against American values then the results of this graph would be a badge of HONOR for our great President and his supporters! Stop the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,4
@user Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,4
@user @user For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,4
@user He is Spartacus!!!,4
@user @user @user @user @user @user @user @user @user @user @user @user Yeah ok antifa lover see you in the streets 😉,4
@user @user There is NO PROOF HE DIDN'T but you ASSume he is innocent in the very same way... If you support trump....BAAAAAAAA yourself.,4
@user BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,4
@user now we know tesco's stance on gun control,4
@user Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,4
@user Please tell that to your fellow Soros Lackies of Antifa,4
@user @user Only if Soros says I can!,4
"@user @user @user fash""""&lt;That's a give away phrase for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam.",4
@user now that Bea Arthur had a lovely mud bath and coconut oil rub she is settled in for her bedtime story and loves loves loves your book so much i had to read it three times to her before she would go to bed. We hope you are doing well and feeling better!,4
(Not th@  @user taking a knee has anything 2do w/military but)most #Conservatives hate him far more than they care about #vaterans smh #TrumpsAmerica,4
@user @user @ cooktragic  This NOT good news for either Australian women or Palestine.  It is ridiculous to pretend otherwise.  Our only hope is his election is not successful! Or the abysmal history of women in LNP continues.  He is not a gentleman. In our culture it is 'Ladies First'.,4
@user @user ok with Andrew @user Bully Liar touchy cheat to be kept on as a MP? On £75k? No anti bullying rules? … @user @user @user @user,4
"@user I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""""""",4
@user Full truth and justice....,4
#MCCASKILL owes back taxes on her private jet! Has it been paid? @user #MAGA #Kavanaugh #ChristinaBlaseyFord #QANON #ThursdayMotivation,4
@user @user And we don't need Levi jeans who just jumped on the gun control band wagon.,4
2019 tours will include flights and hotels.,4
15 concert goers massacred in Missouri with 9mm Ruger P89. The NRA calls gun control research 'unethical'.,4
@user I hope you are at the park.  They are playing rush,4
@user @user Pssst Bono's Ass,4
@user Good thing I watch him online.,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Exactly.  From what he is describing it is like two steps forward and three steps back.,4
@user @user @user @user @user #Antifa #AltLeft @user to go with Richard Simmons stalker @user,4
@user He is right,4
@user @user Melting snow flakes,4
@user Spot on again Speedy. Always the victim when things aren’t going her way. Far cry from the Graf’s of the sport even though her stats will suggest she is one of the greats.,4
@user Hey Doug. We had a large amount of contacts recently. We apologize for any inconvenience this may cause you. Are you referring to your tweet about the blue screen crash on PS4?,4
@user antifa getting shot only brings joy,4
@user @user Can you show me gun control organisations that are exclusively trying to take away guns from black people??,4
"@user I've done a thing on immigration, states' rights,  and gun control"""" but no one had input. Lol  To be fair, I should do it in a better setup than a Twitter thread though.""""",4
ANTIFA in Canada demand to be let into a government meeting,4
@user Hillary is a good reason to keep the electoral college.,4
@user @user The definition of snowflake,4
@user @user @user @user You are exposing us 😂😂,4
@user @user Wow more Salinsky tactics,4
@user He is bluffing. He shouldn’t have brought it up.  Now Trump need to insist or say it’s proof he is lying. Trump wins either way.,4
@user Desirable? Give me a woman over 30 anytime over a girl in her 20s anyday. To much to teach them and you can't relate on a higher level. You are beautiful and any man would be lucky to have you.,4
@user @user @user @user @user @user Pedophilia is the worst of all evil,4
@user @user @user who's singular wiped out a number of Lib Dem councils in the North by going into bed with the Conservatives thus losing local election seats.  Now we have him trying to turn over a democratic vote on #Brexit.,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Awesome Q meme on that!,4
@user Fun fact: rural areas with extremely high gun ownership rates has nearly-zero homicide rates while urban areas with extreme gun control (low ownership rates) has astronomically high homicide rates. Why is the correlation exactly opposite?,4
@user I'm not so sure.  Only a mild increase in FL with more new Rs than Ds.  Nor in Texas.  NV shows about a +2% increase.   I've been struck by how small a role gun control seems to be playing in this election.,4
@user Well you are and we love you,4
this cant be legal ... Right? #KAG #MAGA,4
@user  love everything you are doing including you yourself. Your voice vibe body sound flow is all awesome and yummy. Will be waiting for the next song u make. Good luck on your journey.,4
@user Didn’t a woman beat her? Huh...,4
@user YOU ARE THE REAL DISNEY PRINCESS,4
@user You’re welcome! Yo! @user and I were holding up a casual tournament watching you. Good shit!,4
"#diversity has become #tribalism. #culturalappropriation is Left's 'unwinding of #America. #tcot #conservatives""""",4
@user He is reprehensible. Him and Durbin.,4
@user Dead party.,4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I am a Warrior to Many Gardens💕But without my Country and Children💞Why Garden🙏💕🇺🇸🇺🇸😎,4
@user got Kamara too he is the man,4
@user We should all believe Feinstein because she is so upstanding. She would never hir a spy from China and employee them for over 10 years. She needs to resign. TRADER.,4
@user Liberals ruin everything.,4
@user Yet the number of applications from liberals that were rejected was higher then yours.  You sound salty that the liberals had more people looking for use this program but you guys just had people with worst values.,4
@user @user He’s by far SC’s best option. I don’t want anyone else to start. It’s just the reality of who he is.,4
@user Devout members of ANTIFA though i'm sure.,4
@user @user Everytime she opens her mouth more idiocy comes out of it...She is an embarrassment... but then she is a Clinton...,4
@user @user And now we're off to get milk and cookies,4
@user Keep telling it like it is!  #MAGA,4
@user He’s Alt-Left. None of them use logic or make sense,4
"@user @user @user @user stop playing the pronoun game. what sides are being talked about? because a case can be made that both Democrats and Republicans are responsible due to both kowtowing to money from NRA and manufacturers, but not both sides of anti-gun control vs gun control""""""""",4
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Now do Black Lives Matter. And Antifa.,4
@user Thank you she is a gentle soul xxx😘😘😘❤️❤️❤️,4
@user @user Yes as the Democrats and liberals continue to sabotage the November elections it would be the intelligent thing to do so say 20+Million Veterans,4
#Health &amp; #Nature under threat from #UK #US @user,4
@user She has no record on gun control. No thanks.,4
@user Cause I dead have no clue who she is.,4
@user @user @user @user I've noticed a lot of conservatives are thoroughly disingenuous when engaging in twitter.,4
@user Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️,4
@user Goodness. Your wife and ex-gf were both sexually abused? You liberals are into some weird stuff,4
@user @user I concede that's likely the case. I do think there's quite a number of people who are being anti-Serena because of who she is,4
@user @user People change over time. Why did the president change his stance on gun control after his first campaign? Perhaps Kaepernick embraced this issue after he read up on the history of this subject -- a history you don't seem to acknowledge.,4
@user @user @user Women + Liberals.  Nuff said.  Kavanaugh to be confirmed next week regardless of these desperate games.  Game over.  #MAGA,4
